country_code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
ABW,4.31494805881274,2.1381341572277,6.35034873998497,5.22976994242023,3.09958982094703,5.10224907139067,4.03177035036084,3.98638649013618,1.97456756970224,3.91728649564447,5.83203732503888,1.93061374210862,,,,,,,
AFG,,,,,,,4.0715263102304,3.4870927196315,4.20866830452584,6.39391257509462,,,9.97526212023234,6.69241862002357,6.80069468647332,6.74357283538399,7.18039716624779,6.59443908400367,4.02249785795131
AGO,,,,,,,,,4.34888145017182,4.83160976473495,,,4.4582353472576,4.10224812286562,,,,,
ALB,5.36697326309711,4.27737992521115,5.07809382866511,3.16309553181125,3.52812681499024,3.15073844161766,2.90048784499383,4.08457542468858,4.89544771627364,5.42840674878889,4.2950952090984,4.64616022595595,2.22030990322398,2.74204347492575,2.01434001712189,2.29404594278858,2.26174791010144,2.12777201167065,2.31196864129807
AND,,1.29982387386509,,,0.0,1.31483794622313,0.0,0.0,1.41708293477876,0.0,0.0,0.0,0.0,,,,,2.57400257400257,
ARE,,,,,,,,0.78992936734557,0.594737968363439,0.796309785048868,0.651291055974181,0.690361417216923,0.672879663658857,,,,0.69477185266451,0.699881310897077,0.469827240786301
ARG,7.75115556419001,6.04621868694569,5.62572777894156,5.34743773442615,5.36411380031375,5.88720663318102,6.49389936621435,5.80046925893628,6.04758007684834,6.3119206747939,7.24728815890076,7.53781983762934,6.55846615392808,6.01123358722838,5.25938076500315,5.36772568472051,5.15582342098159,5.36681384363525,4.62267855620475
ARM,,2.70733541113172,1.9033579829131,2.6102875396933,2.5629137066955,3.25130165191263,3.27227725026832,1.90069351554648,2.42405536952164,2.23028862336636,2.17137714770311,2.49141025758587,2.60543817477592,3.03576444561533,2.45448421994563,1.76270034411436,2.58810044595098,1.85343036991797,2.18561731238222
ASM,5.1777254252207,6.94137144146255,10.4796171446536,7.03760721354739,1.773599964528,5.36763850743865,3.61232525376585,9.11585338061423,9.20640765973117,3.72498440162782,5.66091140673648,5.74531039039384,7.78694907335306,0.0,14.1519923983584,26.8461919709235,0.0,,
ATG,6.40413963586062,5.0670754107498,3.75615069676595,13.5977897410857,20.7277892593473,19.2189883605002,18.9274074775089,7.00157535445475,,11.4058900015968,,,,,21.9493190223773,13.0967907405689,3.25674553418769,9.71250971250971,17.1637908377539
AUS,1.53307282263429,1.31994610203354,1.28397511557077,1.37293979634563,1.22414721104701,1.22835824555239,1.21416975810599,1.04908593619237,1.10927057676792,1.06910609399713,1.06006540430473,1.03538284526998,0.990754226978393,0.938183172742481,0.84586083389231,0.884735037869462,0.887322993851443,0.860925458639047,0.744567483256587
AUT,0.615755660272331,0.722046711159838,0.656372596954589,0.737805332723898,0.542513661096779,0.697020591490472,0.611295628499106,0.729418238732372,0.917628045906905,0.960895526159402,0.719378730376734,0.491454225339134,0.509116600545148,0.618097446839757,0.795680952852948,0.972794280874553,0.867123024880969,0.729699452512114,0.728529506902089
AZE,,,,,2.1287593016363,2.13340539502668,,2.23011241769356,2.2545108782554,2.12954911752328,2.29861661243509,2.42253022914826,2.13920441872443,1.69402364496151,1.80706736101741,1.94040465710907,1.64178691697142,2.23627706150472,1.91021189583004
BDI,,,,,,,,,,5.10439560944391,5.123365972623,5.37403241808829,4.29750739443945,5.82391017787918,,,,,
BEL,,,,,,,,,,,,,,,,,,,1.07652643158746
BEN,,,,,,,,,,,,,,,1.1274974068,,,,
BFA,0.640082233972341,0.598592111354095,0.469380905212251,0.498945237000072,0.659555211401829,1.02792938601642,0.891613012477695,0.788198249930744,0.55963484448214,0.693972911642403,0.708730048883044,0.739223164024124,0.646029930732339,1.12086279620408,1.25044051977478,,,,
BGD,2.5427974290318,2.8114473171555,2.54909799950841,2.92086808171344,2.6801089033079,2.81870640176704,2.87580378852216,2.68749199813241,2.64028590102208,2.7049657645127,2.85203922703712,2.89430778238872,2.55654819285481,2.24740100606148,2.19353053922806,2.33987499251454,,,
BGR,3.11957724802641,3.10222735474154,2.54631298677843,2.39504426711388,2.29303259455148,2.24106774891129,1.96470460568018,1.94935047444622,1.69690831259703,1.88292631855588,1.46679508973523,1.51923291217348,1.72384225010119,1.09026053017437,1.43405534771422,1.29260131166718,1.17688228851709,0.988655606762662,1.27797986237754
BHR,,,,,0.38441873964472,0.540373316905985,1.1022063203054,0.164792902699267,0.990036111567169,0.734730164224437,0.871858239020729,0.686428432780924,0.220241355159741,0.283756165489433,0.411852002355793,0.336170726320386,0.267703840579686,0.0,0.0683402977791795
BHS,14.7714633054694,12.8246419666006,14.950949385286,17.2968926557677,21.808025073637,20.1215562507752,23.6376751938901,25.1827085878394,33.6023283503109,28.7912139684501,30.8569946842992,31.3519097681758,37.1787444534279,28.0319665434691,30.5749085258884,22.6420821758295,23.4824758933846,17.9594387306367,29.1734237464315
BIH,,1.64137817835988,,,1.64675773985494,1.67368621654736,1.83095867448907,1.46939666572905,1.36249190686486,1.7145777756973,1.27157584321028,1.40014155431114,1.61733143717774,1.29273717274358,1.22092064975071,1.14701530441933,1.24973536109839,1.29580227865324,0.978311147580377
BLR,,,,,6.6049351179617,5.63965889871765,4.99092640356354,4.12067007233369,3.84259514659629,3.50741493306666,3.43612949833077,3.50741837038225,3.36061375115727,3.16230450623242,2.47221946386625,2.33096061826564,2.32582876256296,,
