country_code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
DJI,,,44.78279,48.89228,54.11752,65.69949,64.68614,,71.68281,70.82007,75.47988,70.81615,67.10098,63.20685,66.02117,65.19103,75.78936
DMA,87.41259,77.54491,105.13644,100.50761,105.37634,115.77947,113.07847,117.83439,107.77778,128.70159,116.01831,119.40639,120.04556,113.19444,,,
DNK,,98.81207,97.07783,98.27638,99.33831,101.72451,100.37644,98.73693,100.45176,101.62167,100.73539,98.31504,96.97569,96.87036,98.85739,,
DOM,,98.9449,103.79437,107.77262,125.95476,103.52922,95.66136,105.14538,97.37671,99.10468,99.31441,104.9199,112.40792,110.40607,105.94347,105.32338,
DZA,95.04566,97.16826,96.57535,96.04057,100.03889,104.81314,104.89546,113.04104,110.30516,112.97008,112.4812,110.6627,107.19818,104.13991,101.22459,101.50776,
ECU,128.67445,125.398,122.39972,126.85435,128.55617,,,,,,,,,,105.55933,106.59538,
EGY,92.69685,94.37917,96.61232,96.59187,98.14197,,100.31436,100.40497,101.65322,101.34301,102.8274,103.50414,,102.80086,105.26717,102.41373,
ERI,98.92884,95.78895,100.05077,89.97681,77.44011,70.96657,73.23992,73.84574,86.98175,83.98316,74.95808,,64.57817,60.94792,60.58786,68.71775,
ESP,99.9592,102.59515,101.18835,104.60681,105.88852,105.01068,103.86324,104.78175,105.48708,104.08789,102.15745,99.09051,99.81921,94.16857,93.8928,,
EST,95.42007,98.61111,97.62537,98.59959,104.01213,107.35869,102.99204,100.69767,98.74344,98.29911,95.46926,95.40636,97.25747,98.99124,96.72646,,
ETH,71.63974,91.49707,129.64305,109.20543,123.45157,146.38786,126.94442,122.57894,139.1571,135.58823,,142.7677,129.21098,,,,
FIN,96.2992,95.74447,97.31239,96.10672,99.31408,98.78935,99.34537,98.16557,100.46761,100.92514,100.59083,100.84175,98.19102,98.5475,98.71023,,
FJI,,111.60025,,108.41985,,101.96103,101.5317,,103.61895,104.5261,109.52099,,99.83144,109.68827,,,
FSM,,,,,,,,,,,,95.40728,97.52348,,,,
GAB,98.87301,,,,,,,,,,,,,,,,
GBR,,,,,,,,,,,,,97.54998,97.25532,97.94377,,
GEO,115.57668,110.66063,108.16757,104.53289,105.46655,106.18316,104.31999,101.28731,114.75823,113.98376,97.12985,93.4393,93.81802,91.48826,,102.18349,
GHA,83.56521,85.52669,90.69976,106.38018,107.4329,109.94567,108.4107,,108.34126,108.7886,107.01279,103.71497,107.5096,,103.30403,100.79903,104.48673
GIB,,,,,,,,,,,,,,114.02715,109.67742,,
GIN,68.26797,74.04184,75.44781,77.79427,80.6656,79.28767,86.94581,85.37531,89.27442,91.50052,93.84644,97.03777,,106.52288,,,
GMB,98.44214,96.28635,88.46137,92.61768,90.05651,90.45794,,91.00504,90.34456,100.44576,101.63559,110.36074,110.65232,107.11113,,,
GNB,,,,,,,,158.39728,,,,,,,,,
GNQ,74.3083,,77.80217,,,78.97886,68.1279,69.66082,69.61917,71.16378,,,61.47148,,,,
GRC,100.90931,99.36812,95.50629,94.48636,97.00468,,,100.847,100.1266,100.85803,100.74378,98.32983,103.85188,101.97128,100.6924,,
