country_code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
BRA,90.5691548297,92.0934113797,92.8566472526,97.8178458256,101.3616681476,104.951781877,101.6776972165,118.5256739214,127.2950095788,120.3896496741,117.1227603487,113.1889183835,100.0,102.3710937208,108.2356937329,106.8817981416,107.0374943851,107.6735521872,123.2309620465
BRB,83.2708810055,89.462458447,98.0335123217,100.8294648866,99.6000229886,101.1609655479,104.4860489701,97.7574058649,92.6085622556,97.3557275216,94.9142386647,94.586994541,100.0,99.9200949692,98.2581110064,98.0711687051,98.4494070595,101.7457185121,92.6202820033
BRN,79.9938875621,89.8410870125,124.7800970667,139.4489942924,139.0618515081,180.0237928332,117.6589876541,128.497896044,147.2407494527,151.7511764461,149.9882169758,143.8527401992,100.0,79.5946727475,96.3817674194,117.0353354048,94.9967821298,80.023954063,145.4458935276
BTN,90.3777255048,106.1137978392,114.0148404853,116.3575916976,104.6049111293,118.2358337954,107.4913465985,115.2876506493,117.2368721914,106.4326824737,102.4471910038,102.0153844845,100.0,98.6409111945,105.400829482,112.9405288089,109.436018047,105.1160691751,151.1975717682
BWA,104.0483638117,103.3472905042,98.6271737497,102.9362272736,106.7102295102,90.3808445821,91.7345491827,95.4866107106,91.3116569792,91.2259519045,90.4952913262,93.5736246437,100.0,101.5083830224,96.6487733655,93.1809396468,94.5003419823,94.019442743,85.863803381
CAF,129.7852194544,131.2163537104,120.3769323519,118.1659350088,119.3282437358,108.3681090322,108.522205897,110.4736446709,99.097230009,94.2345879742,96.9818160503,102.9880644472,100.0,99.9607002219,102.2773526656,97.2281871869,94.1154334355,97.9913634238,92.5343016628
CAN,97.926478349,103.6142626729,108.3791000063,108.5425999704,112.2889276862,118.0264285949,103.3315940665,111.9070993797,114.4573797297,111.6338576552,112.7409864914,111.9527580249,100.0,99.3696472521,102.5126938677,103.9633973206,102.1483130209,96.8796607094,110.9991406622
CHL,56.9137091105,69.5200031735,79.4889490494,103.2872585399,106.8598265758,91.3445168707,94.8182816145,115.4006197949,117.1761917897,109.1187312246,105.708770889,102.6583385893,100.0,103.8337863573,114.262290128,111.3294798027,109.3518401244,121.8206170405,136.140660701
CHN,98.5413686816,96.2476573291,93.7821101328,94.8747172354,93.8920224223,88.8723788024,96.5959343235,87.0042466436,83.8211644489,86.1261358508,87.1551588227,89.6419154119,100.0,99.7779239415,94.3377543893,91.4523399326,92.6680598569,98.5019354401,90.223242733
CIV,79.6696111683,75.5122168145,75.2506606045,76.6773465907,79.5771847001,81.7055033918,88.2185864029,96.0402814517,93.6685688689,83.9308307157,84.3238522739,93.3549426403,100.0,100.3165172038,88.6017069071,88.7283934375,90.8053849931,92.520356963,94.0532442516
CMR,78.3333183276,84.386868767,91.1545498974,96.0552137086,96.4523727625,104.0810516356,97.9255064996,110.0419483417,117.6992126067,113.4874716116,112.0684383091,113.4973512612,100.0,97.0685711705,100.7683858892,107.6103772562,102.5818939574,91.1484312449,133.0169835029
COD,95.7864415549,98.8203066596,105.7984475282,116.7830442345,114.9066812877,128.8998874401,106.3083209171,122.615066299,118.5254576347,114.0114230123,113.083788583,111.3241886521,100.0,96.0116885957,113.0619173855,116.1729230401,108.5954227622,106.3884566795,132.8357804364
COG,56.4910412134,67.0575705134,89.2121139593,102.9369891459,103.3588714031,120.608506694,86.5947875075,99.8579689252,120.9197267351,119.9080946081,131.191788375,124.77488119,100.0,94.9655533922,108.3615211017,130.36834788,121.8269049537,90.1851468409,126.1173277055
COL,89.6354901025,100.5720985433,114.1551412264,119.053304873,124.9647420779,132.2885411278,125.0062578233,145.1044438419,166.4768838292,157.2777884531,146.0256351751,132.8417113396,100.0,98.842870038,115.7061511889,126.5359734243,124.750665448,105.3318928277,126.3891084877
COM,50.5121642471,44.0942567203,40.7301169828,43.1956606988,47.9159782952,47.0721892218,50.4126665448,56.9090496528,71.141117242,73.7801502773,74.0465691964,88.1697175147,100.0,91.8890831751,71.4922774252,53.5374652094,49.8745853656,49.7123469971,59.7975318409
CPV,90.2658575993,84.8126913674,95.99149124,99.433761754,94.3972870511,91.346511752,100.565804366,100.9394708353,97.8575249915,100.193942694,88.1718115974,90.4654276427,100.0,102.2283745199,102.4533598811,101.8981200755,101.1849386636,105.4209022962,95.6876916038
CRI,101.4563448802,98.8197172894,95.4275571469,92.3095870155,89.203228038,86.4572642562,93.9809925173,93.9893760552,91.6513708469,91.7076471685,90.7195276653,92.955287615,100.0,103.2890534823,100.6075555072,98.7676937033,98.6334480955,102.1858328466,96.1638980473
CUB,71.6441047516,78.963998612,76.8947191045,97.121667575,102.1890206618,93.4835179494,105.2565898717,116.2217307852,108.6232752975,101.0573550457,96.2843954985,98.9283257979,100.0,108.6615139397,106.0762041878,104.2002617471,106.6867568302,102.9675170956,102.010470702
CUW,,,,,,,,,107.6070549736,109.4086035116,109.3581705014,109.1554207416,100.0,95.6176518745,98.4192403935,100.4128073917,100.0698537314,95.2515134044,100.2957399259
CYM,147.1365750255,142.887989856,134.448623468,137.9221505269,134.3836099107,118.9480467918,119.5524521962,119.5502473646,113.6753396692,115.8662132697,99.6754570887,98.2404234217,100.0,100.0166189094,97.8087632777,95.7035574385,93.0677941846,94.0567918117,97.0844805606
CYP,109.9328657931,110.8250393475,109.8160662992,111.1352273469,109.6266856867,114.6356597891,104.6248844964,105.8250994697,104.1854839901,101.1887140223,99.6226984424,99.8538121366,100.0,97.8857808361,97.9692710856,100.1592451042,97.5552822543,87.7673368965,86.0503481427
CZE,102.9459395047,105.7977995082,105.017136772,103.0125125524,102.5726509929,100.3242411809,103.478719949,100.9282786864,100.114388148,98.6442766374,98.826729373,99.6061449915,100.0,100.5377461467,99.2979802162,99.3137788252,100.0233837743,100.8039579659,98.85331467
DEU,102.5911589257,100.9732586335,98.0753998363,95.5922789687,95.7323286239,93.4264158723,99.1446702958,96.4713297121,93.5849161487,92.8666406285,94.7179897974,97.1519131968,100.0,102.3007400568,100.2344510377,99.1337393987,100.1989858339,101.8980375375,98.8320948701
