country_code,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
CAF,2.39166666666667,2.39166666666667,2.5,2.5,2.64166666666667,2.75,2.75833333333333,2.70833333333333,2.5,2.43333,2.45833,2.41666666666667,2.48333333333333,2.575,2.55,2.55,2.591667,2.591667,2.591667
CIV,2.49166666666667,2.45,2.55,2.7,2.79166666666667,2.7,2.86666666666667,3.06666666666667,3.18333333333333,3.25,3.275,3.35,3.375,3.46666666666667,3.5,3.58333333333333,3.608333,3.741667,3.808333
CMR,3.29166666666667,3.21666666666667,3.23333333333333,3.2,3.20833333333333,3.16666666666667,3.18333333333333,3.225,3.225,3.18333333333333,3.14167,3.19166666666667,3.275,3.3,3.3,3.325,3.258333,3.3,3.325
COD,2.84166666666667,2.84166666666667,2.84166666666667,2.7,2.66666666666667,2.66666666666667,2.66666666666667,2.70833333333333,2.88333333333333,2.975,3.0,2.91666666666667,2.83333333333333,2.94166666666667,2.94166666666667,2.96666666666667,3.008333,3.133333,3.175
COG,2.79166666666667,2.76666666666667,2.65833333333333,2.7,2.825,2.89166666666667,3.0,3.0,3.04166666666667,3.04167,3.0,2.85,2.7,2.7,2.70833333333333,2.68333333333333,2.725,2.841667,2.866667
COM,2.41666666666667,2.35,2.39166666666667,2.3,2.5,2.54166666666667,2.65,2.78333333333333,2.75833333333333,2.71667,2.83333,2.85833333333333,2.80833333333333,2.80833333333333,2.75833333333333,2.71666666666667,2.65,2.625,2.666667
CPV,4.09166666666667,4.09166666666667,4.15833333333333,4.2,4.15833333333333,4.11666666666667,4.00833333333333,3.91666666666667,3.94166666666667,3.875,3.825,3.73333333333333,3.74166666666667,3.76666666666667,3.76666666666667,3.79166666666667,3.833333,3.875,3.875
DJI,3.14166666666667,3.05833333333333,3.075,3.1,3.16666666666667,3.15,3.18333333333333,3.09166666666667,3.09166666666667,3.05,2.96667,2.96667,2.96666666666667,3.10833333333333,3.2,3.23333333333333,3.083333,3.083333,3.125
DMA,3.78333333333333,3.825,3.85,3.9,3.80833333333333,3.80833333333333,3.79166666666667,3.76666666666667,3.76666666666667,3.74167,3.675,3.60833,3.56666666666667,3.56666666666667,3.65,3.65,3.65,3.65,3.65
ERI,2.5,2.45,2.425,2.3,2.20833333333333,2.20833333333333,2.15833333333333,2.075,1.99166666666667,1.99167,1.94167,1.85,1.85,1.96666666666667,1.94166666666667,1.91666666666667,1.891667,1.841667,1.691667
ETH,3.38333333333333,3.39166666666667,3.41666666666667,3.4,3.40833333333333,3.40833333333333,3.45833333333333,3.44166666666667,3.44166666666667,3.46666666666667,3.49167,3.46666666666667,3.425,3.45,3.46666666666667,3.53333333333333,3.391667,3.308333,3.15
FJI,,,,,,,,,,,,,,,,3.41666666666667,3.483333,3.458333,3.458333
FSM,,,,,,,2.70833333333333,2.69166666666667,2.69166666666667,2.73333,2.775,2.75,2.75,2.75,2.725,2.75,2.775,2.775,2.775
GEO,3.83333333333333,4.11666666666667,4.25833333333333,4.4,4.41666666666667,4.44166666666667,4.41666666666667,4.44166666666667,4.44166666666667,,,,,,,,,,
GHA,3.85,3.925,3.95,3.9,3.84166666666667,3.88333333333333,3.9,3.8,3.675,3.36667,3.56667,3.51666666666667,3.55833333333333,3.53333333333333,3.575,3.575,3.575,3.366667,3.408333
GIN,3.01666666666667,2.94166666666667,3.00833333333333,3.0,2.81666666666667,2.775,2.85833333333333,2.96666666666667,2.96666666666667,3.03333,3.08333,3.15,3.175,3.175,3.21666666666667,3.28333333333333,3.308333,3.391667,3.391667
GMB,3.08333333333333,3.08333333333333,3.23333333333333,3.2,3.25833333333333,3.35,3.46666666666667,3.35,3.26666666666667,3.14167,2.925,2.925,2.96666666666667,2.975,2.975,2.975,2.975,3.066667,3.133333
GNB,2.68333333333333,2.59166666666667,2.59166666666667,2.6,2.60833333333333,2.7,2.825,2.61666666666667,2.525,2.5,2.475,2.45833333333333,2.45,2.45,2.45,2.45,2.433333,2.541667,2.566667
