country_code,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
ETH,3.66666666666667,3.5,3.5,3.3,3.66666666666667,3.66666666666667,3.66666666666667,3.5,3.5,3.5,3.5,3.66666666666667,3.5,3.5,3.5,3.5,3.333333,3.0,2.833333
FJI,,,,,,,,,,,,,,,,3.16666666666667,3.166667,3.166667,3.166667
FSM,,,,,,,2.5,2.33333333333333,2.33333333333333,2.5,2.66667,2.66667,2.66666666666667,2.66666666666667,2.666667,2.66666666666667,2.666667,2.666667,2.666667
GEO,4.16666666666667,4.5,4.66666666666667,4.7,4.66666666666667,4.66666666666667,4.66666666666667,4.66666666666667,4.66666666666667,,,,,,,,,,
GHA,4.16666666666667,4.16666666666667,4.0,3.7,3.66666666666667,3.66666666666667,3.83333333333333,3.5,3.0,2.5,3.0,3.0,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.333333,2.5,2.833333
GIN,2.66666666666667,2.66666666666667,3.0,3.0,2.33333333333333,2.33333333333333,2.83333333333333,3.33333333333333,3.33333333333333,3.33333,3.33333,3.5,3.5,3.5,3.5,3.5,3.5,3.833333,3.833333
GMB,3.0,3.0,3.33333333333333,3.5,3.5,3.5,3.5,3.33333333333333,3.0,2.66667,2.16667,2.16666666666667,2.33333333333333,2.33333333333333,2.33333333333333,2.33333333333333,2.5,2.666667,2.666667
GNB,2.33333333333333,2.0,2.0,1.8,2.16666666666667,2.5,3.0,2.66666666666667,2.5,2.5,2.5,2.5,2.66666666666667,2.66666666666667,2.66666666666667,2.66666666666667,2.5,2.833333,2.833333
GRD,3.16666666666667,3.33333333333333,3.0,3.0,3.0,3.16666666666667,3.33333333333333,3.0,2.66666666666667,2.66667,3.0,3.16667,3.16666666666667,3.16666666666667,3.666667,3.66666666666667,3.833333,3.833333,4.0
GUY,3.5,3.66666666666667,3.66666666666667,3.7,3.5,3.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667,3.66667,3.66667,3.66667,3.66666666666667,3.5,3.5,3.5,3.5,3.5,3.5
