country_code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
HUN,7950.0,7950.0,7950.0,7960.0,7942.0,7892.0,7892.0,7902.7,7877.9,7894.8,7894.8,7894.8,7896.0,7748.7,7751.7,7587.7,7587.7,7587.7,8037.0
IDN,,,,3370.0,5213.0,5279.0,,4684.0,4828.0,4861.0,5107.0,5196.0,5357.0,5384.0,4748.742,5483.312,5483.0,,
IND,63122.0,63221.0,63485.0,63332.0,63327.0,63273.0,64015.0,63974.0,64460.0,64600.0,65436.0,65808.0,66030.0,66687.0,67368.0,69249.0,67414.07,67955.63,68102.73
IRL,1919.0,1919.0,1919.0,1919.0,1919.0,1919.0,1919.0,1919.0,1919.0,1919.0,1894.0,1458.0,1458.0,2174.0,1888.0,1888.0,1888.0,1888.0,1650.0
IRN,6154.0,6405.0,7131.0,7265.0,7335.0,7554.5,7903.5,8216.5,8367.5,8368.0,8592.5,8559.5,8559.5,8576.0,9021.0,9327.0,9454.0,9453.8,9455.0
IRQ,1898.0,1898.0,1898.0,2032.0,,2025.0,,2138.0,,,,2370.0,,,,,,,
ISR,615.0,853.0,910.0,941.0,958.0,1043.203,1051.911,1034.0,1078.937,1142.544,1153.0,1194.0,1277.0,1340.105,1495.0,1521.0,1598.916,1619.0,1720.0
ITA,16288.0,16285.5,16751.0,16627.1,16667.3,16860.9,17003.842,16703.7,16726.4,16741.6,16751.6,16722.6,16723.8,16788.3,16787.2,16780.8,16778.6,17255.6,17305.2
JPN,,,,,,,,20140.3,20087.4,,,,,,,,,,
KAZ,13770.0,14203.0,14204.0,14205.0,14205.0,14205.0,14192.2,14184.1,14319.4,14758.9,14767.1,14767.1,14767.1,15529.0,16040.3,16060.8,16060.8,16063.0,16005.6
KEN,2634.0,1917.0,,,,,,,,,,,,,,,,,
KGZ,417.0,417.0,417.0,417.0,417.0,417.2,417.0,417.2,417.2,417.2,417.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,417.0
KHM,650.0,650.0,,,,,,,,,,,,,,,,,
KOR,3140.0,3374.0,3392.0,3392.0,3399.0,3381.0,3378.0,3618.3,3637.2,3650.1,3666.1,3668.3,3944.0,4071.0,4071.0,4200.0,4109.15,4284.7,4308.5
LKA,,,,,1463.0,,,,1148.3,1148.11,1254.23,,1567.0,1561.706,1562.0,1562.0,1562.0,,
LTU,1774.0,1782.0,1771.0,1771.0,1766.0,1765.0,1767.0,1767.0,1767.0,1767.0,1767.0,1767.0,1877.0,1911.0,1911.0,1911.0,1911.0,1911.0,1919.0
LUX,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,288.0,288.0,271.0,271.0
LVA,2270.0,2270.0,2270.0,2269.0,2265.0,2263.0,1883.0,1897.0,1865.0,1864.0,1859.0,1859.0,1859.6,1859.6,1859.6,1859.6,1859.6,1859.1,1859.1
MAR,1907.0,1907.0,1907.0,1907.0,1907.0,1989.0,2190.0,2109.0,2109.0,2109.0,2109.0,2109.0,2109.0,2109.0,2109.0,2295.0,2295.0,2295.0,2295.0
MDA,1111.0,1075.0,1075.0,1154.0,1153.6,1157.1,1157.1,1156.9,1156.9,1156.9,1156.9,1156.0,1151.0,1151.0,1151.0,1151.0,1151.0,1151.0,1149.0
MDG,,,,,854.0,,673.0,673.0,673.0,673.0,673.0,673.0,673.0,,,673.0,673.0,673.0,673.0
MKD,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,683.0,683.0,683.0,683.0,683.0,683.0,683.0
MNE,249.0,249.0,248.0,248.0,249.0,249.0,249.0,249.0,239.2,239.2,249.0,249.0,249.0,249.0,249.0,249.0,250.0,,
MNG,1810.0,1810.0,1810.0,1810.0,1810.0,1810.0,1810.0,1814.0,1815.0,1810.0,1810.0,1822.5,1810.0,1810.0,1810.0,1810.0,1814.0,1821.0,1821.0
MOZ,3131.0,3070.0,3070.0,,3116.0,3116.0,3116.0,3116.0,3116.0,,,,,,,,,,
MRT,,,,,728.0,728.0,728.0,728.0,,,,,,728.0,728.0,728.0,728.0,728.0,728.0
MWI,,,,,797.0,,,,,,,,,,,,,,
MYS,1667.0,1667.0,1667.0,1667.0,1667.0,1664.965,1665.0,2209.715,2250.284,,,,,,2773.0,1655.0,1655.0,1655.0,1655.0
NGA,3505.0,3528.0,3528.0,3528.0,3528.0,3528.0,3528.0,3528.0,3528.0,3528.0,3528.0,3528.0,3528.0,,,,,,
NLD,2811.0,2811.0,2813.0,2776.0,2895.561,2896.0,2886.0,3016.0,,,,,,,,3078.0,3078.0,3078.0,3041.0
NOR,4077.0,4077.0,4087.0,4087.0,4114.0,4114.0,,,4154.0,,,4219.0,4209.0,4209.0,4208.0,4200.0,,3885.0,3885.0
PAK,7791.0,7791.0,7791.0,7791.0,7791.0,7791.0,7791.0,7791.0,7791.0,7791.0,7791.0,7784.0,7791.0,7791.0,7791.0,7791.0,7791.0,,
PHL,,,,,,479.0,,,,,,,509.0,509.0,,,,,
POL,19900.0,19617.0,19599.0,19429.0,19419.0,19627.0,19764.0,19702.0,19725.0,19617.0,18959.0,18942.0,18510.0,18429.0,18513.0,18536.0,18538.0,18611.0,18620.0
PRT,2818.0,2849.0,2839.0,2839.0,2838.0,2842.0,2842.0,2842.0,2794.0,2541.254,2544.349,2545.96,2545.96,2545.96,2545.96,2545.96,2526.149,2526.149,2527.053
ROU,10882.0,10844.0,10781.0,10781.0,10777.0,10777.0,10776.0,10777.0,10777.0,10777.0,10768.0,10770.0,10770.0,10766.0,10766.0,10765.0,10759.0,10769.0,10769.0
RUS,85394.0,85286.0,85542.0,85253.0,84158.0,85194.0,85281.0,85292.0,85166.0,85248.0,85266.0,84581.0,85262.0,85375.0,85545.0,85626.0,85494.0,85555.0,85544.0
SAU,1020.0,1020.0,1020.0,1020.0,1020.0,1020.0,,1412.0,,,,,,,2620.0,2939.0,,,
SDN,4578.0,4578.0,4578.0,4578.0,,4508.0,,4708.0,4313.0,4313.0,4313.0,4313.0,,,,2747.0,2747.0,2747.0,
SEN,906.0,906.0,,,,,,,,,,,,,,,,,
SLV,547.0,,,,,,,,,,,,,,,,,,
SRB,3809.0,3809.0,3809.0,3809.0,3809.0,3809.0,3809.0,3809.0,3809.0,3809.0,3809.0,3809.0,3809.0,3736.0,3736.0,3724.468,3724.468,3333.422,3348.077
SVK,3657.0,3660.0,3626.0,3626.0,3629.15,3622.039,3622.686,3622.418,3624.077,3631.386,3631.306,3627.102,3626.369,3626.297,3626.441,3626.611,3629.154,3626.856,3626.457
SVN,1229.0,1229.0,1228.0,1228.0,1228.0,1228.0,1228.0,1228.05,1209.14,1209.14,1209.09,1209.05,1209.044,1209.044,1209.05,1209.0,1209.0,1209.0,1209.0
SWE,9882.0,9895.0,9867.0,9869.0,9821.0,9840.0,9946.0,9968.0,10014.0,9944.0,9765.0,9689.0,9716.0,9684.0,9684.0,9708.0,9701.0,9711.0,9714.0
SWZ,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,,,,,,,,,,
SYR,1888.0,2023.0,2043.0,1801.0,2139.0,2139.0,2139.0,2139.0,,,,,,,,,,,
THA,,,,,4429.0,,,4458.0,4458.0,,,,3742.0,3742.0,4092.0,,,,
TJK,617.0,617.0,617.0,617.0,617.0,617.0,616.0,620.7,620.7,608.0,587.0,597.0,597.0,620.0,620.0,620.0,620.0,662.0,620.0
TKM,2523.0,2529.0,2529.0,3069.0,3181.0,3095.1,3110.0,3115.0,3115.0,3115.0,3115.0,3115.0,6230.0,6230.0,7680.0,7680.0,,,
TUN,1909.0,1909.0,1956.0,2218.0,2218.0,1991.0,,2165.0,,1867.0,,2244.0,2244.0,2244.0,2165.0,1777.0,1777.0,1777.0,1777.0
TUR,8697.0,8697.0,8697.0,8697.0,8697.0,8699.0,9080.0,9594.0,9642.0,9642.0,9718.0,10087.0,10131.0,10131.0,10207.0,10315.0,10378.0,10378.0,10546.0
TZA,,2600.0,,,,,,,2707.0,,,,,,2701.0,,,,
UKR,22079.0,22011.0,22001.0,21891.0,21873.0,21676.0,21678.0,21705.0,21665.4,21642.5,21625.9,21625.9,20975.23,21603.0,21625.9,21625.9,21625.9,21625.9,
URY,2993.0,2993.0,2993.0,2993.0,1641.0,1641.0,,,,,,1498.0,1498.0,1498.0,1498.0,1498.0,1498.0,1498.0,1498.0
USA,196806.0,195369.0,194025.0,191771.0,192508.0,192123.0,191785.0,194431.0,194136.0,153516.6,154321.5,152932.6,151735.0,151270.0,150966.0,150462.2976,149488.6469,148749.68684,148553.34734
UZB,4126.0,4014.0,4014.0,4005.0,4230.0,4229.6,4230.0,4227.2,4258.4,4192.0,4186.0,4202.0,4238.0,4304.0,4642.0,4642.0,4735.0,4732.0,4732.0
VEN,336.0,336.0,336.0,336.0,,,,,,,,,,,,,,,
VNM,2600.0,2671.0,3147.0,3147.0,3147.0,3147.0,3147.0,2576.563,2347.0,2347.0,2347.0,3186.0,3186.0,2581.0,2367.0,2382.0,2481.0,3159.0,3159.0
ZAF,,,,,,,,,,,,,20953.0,20953.0,20953.0,20953.0,20953.0,20953.0,20953.0
ZMB,,,,,,,,,,,,,,,1248.0,1248.0,1248.0,,
ZWE,,,,,2583.0,,,,,,,,,,,3120.0,3120.0,3120.0,
