country_code,2005,2010,2011,2012,2013,2014,2015,2016,2017
ECU,99.9990192438351,99.9997174919515,99.9970926667125,99.9987848993188,99.9745398507742,99.6352008949127,99.3891695178291,98.6523483664329,98.3156239365569
EGY,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
ERI,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
ESP,74.1582474024899,72.1511076627807,78.7273850045324,68.4927048970665,60.6831517972401,47.7191476810775,55.1527248746452,40.7243850026145,41.115549425172
EST,5.82142832079895,6.47601161388065,6.16984936199787,1.17870826630763,0.263896000442954,0.258944001487604,0.0,0.0,0.0
ETH,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
FIN,0.724678785882815,0.735149620011244,0.737042448155822,0.0,0.0,0.0,0.0,0.0,0.0
FJI,100.0,100.0,100.0,100.0,99.9999999992591,99.9942643385562,99.978648421315,93.6940546750848,82.8031823467088
FRA,99.60444501196,99.4790077683923,99.6981801376818,98.6115277752574,97.4091022972142,87.8452497212201,90.4121184733779,78.2774978742629,78.2135639205549
FSM,100.0,100.0,100.0,100.0,100.0,99.9999999976209,99.9999999976395,99.9999999836124,99.9999999837514
GAB,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GBR,88.6541863617548,87.5024347222583,90.3821512983428,84.7873426670964,82.4165941402516,72.0666771997428,71.9634942035637,67.1006731271173,66.5332490328298
GEO,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GHA,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GIN,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GMB,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GNB,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GNQ,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GRC,100.0,100.0,100.0,100.0,99.9999999999893,99.9999999999893,99.9999999999784,99.9999999998159,99.9999999998588
GRD,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GRL,100.0,100.0,100.0,100.0,100.0,98.7604562858388,98.7535456326015,80.1009037113012,80.0160106688235
GTM,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GUM,100.0,100.0,100.0,100.0,100.0,91.6666666666667,100.0,83.3333333333333,83.3333333333333
GUY,100.0,100.0,100.0,100.0,100.0,100.0,99.9998086271857,99.9895347066402,99.9881773200384
HND,100.0,100.0,100.0,100.0,100.0,99.9999999999872,99.9988766711252,99.9820753131253,99.9835217097179
HRV,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.7806991341871,99.7796052732656
HTI,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HUN,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IDN,99.0002113108669,96.4230587767447,98.06412739208,99.5136026710893,94.2109778573132,94.4972203192688,96.142372495414,95.6935297519892,95.5671472610627
IND,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IRL,46.539838105595,49.3392349914634,56.8793697261824,29.9647701171137,27.3613140648962,3.61199326171543,2.71819083411953,0.273735769435679,0.274091678859734
IRN,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IRQ,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
ISL,14.7166741579816,16.8128143430919,16.9676385234132,13.1936256527249,12.8440382289438,12.1246395987961,11.9849547773209,11.100461777686,10.2852157949761
ISR,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
ITA,98.4156007629672,98.1121664773954,98.5776220506368,97.8486487255829,97.2633861745502,96.583070041503,96.7545739375126,94.5484844180311,94.7772139982593
JAM,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9999999999572,99.9999999999574
JOR,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
JPN,92.0900833394338,92.5888312183221,92.5604874682311,89.1315240076031,89.8021320331261,87.8196294240481,88.6686504162249,75.41211147449,76.7615082281987
KAZ,96.8026178867578,97.2109484001743,97.5320983193958,96.2218713740623,95.6570214678422,91.6069987770402,92.6415526035327,87.1523808834092,87.4142305282549
KEN,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
KGZ,99.8603927328863,100.0,100.0,99.8409389397507,99.7815727447258,98.0718774537363,99.1089483849592,97.4066532146519,97.4325569187238
KHM,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
KIR,100.0,100.0,100.0,100.0,99.9999999156688,99.9999995756699,99.9999995726362,99.9999995047202,99.9999995006364
KOR,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
KWT,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
LAO,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
LBN,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
LBR,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
LBY,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
LCA,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
LKA,100.0,100.0,100.0,100.0,100.0,100.0,100.0,69.0629628398118,45.5384172591341
LSO,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
LTU,99.9408004364417,99.9370387677268,99.9362739963048,99.9355017137252,99.9347175838211,99.9339198801701,99.5312152983186,97.0749574788319,95.9998593070447
LUX,96.4405441675651,99.8742679546595,99.8765567314271,90.9053329015067,89.4314757463876,78.0165963495529,79.9792668255678,68.7327300286361,68.7756227449078
LVA,99.5149947949509,99.5500346799215,99.2602528939341,97.9709600275977,96.5867702247195,96.6290782272796,92.2730865530648,89.4114981713697,89.0140461977576
MAR,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
MDA,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
MDG,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
MDV,99.9999981366462,99.9999984616526,99.9999985140948,99.9999985418643,99.9999984847123,8.39573182458263e-08,6.87120465177289e-08,0.0,0.0
MEX,99.9401651559611,99.9356518506868,99.946543925136,99.9334865198363,99.9148656569667,99.7621770966074,99.7152655416406,99.6566439991376,99.6561265475774
MHL,100.0,100.0,100.0,100.0,99.9999988528897,99.9999988289819,99.9999988042643,99.9999963358383,99.9999962558097
MKD,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
MLI,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
MLT,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
MMR,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
MNE,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
MNG,97.7964903488339,98.1381408576542,98.3571053128066,98.0742270029423,97.7080159705244,96.8341705588606,97.9517847849117,96.8317523332843,97.0139805896742
MNP,100.0,100.0,100.0,100.0,100.0,30.7692307692308,34.6153846153846,26.9230769230769,26.9230769230769
MOZ,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
MRT,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
MUS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
MWI,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
MYS,97.879940719733,96.9973111624753,97.4765309879375,98.1690101298309,94.0245854882111,92.0061005865964,93.5081780350891,90.4198926637437,90.537343806725
NAM,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
NER,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
NGA,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
NIC,99.9361038363508,99.9381004626293,99.9385321313053,99.9389752791207,99.9394325332548,99.9290854550325,99.9295179907473,99.9032289755351,99.9026951322358
NLD,100.0,100.0,100.0,99.9999999999627,99.8704497249189,99.8344140530631,99.8116826887052,99.5957983323731,99.5981414813269
NOR,10.1724014195595,11.888745618966,31.4114283247379,2.89436539181942,2.23618986571746,2.24550939546259,2.02465674369929,2.03428827818451,2.04383779996992
NPL,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
NZL,10.2826206003298,9.81955068968898,9.77603573456188,4.47260643839101,0.352390197342067,0.350996257610459,0.349574373935346,0.0,0.0
OMN,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
PAK,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
PAN,96.9250338519938,96.217829998677,97.2288327540679,96.6129744477533,93.4757596723068,90.5260805824733,87.2894289287745,72.1342665357812,71.6367476557604
PER,100.0,100.0,100.0,100.0,99.9997658350261,99.9995266776693,99.9733888894223,99.9687020733907,99.9629262855861
PHL,99.9999999999861,99.9999999999859,99.9952411890707,99.9969334901863,99.7148013590572,99.0197530570836,99.4330928712387,96.8159756919104,96.3706587650922
PNG,100.0,100.0,100.0,100.0,100.0,99.9999999999858,99.9999999999861,99.995489323367,99.9951657438565
POL,99.9999999999948,100.0,100.0,99.9999999999948,99.9962164768805,99.9815664183042,99.9962149714443,99.9660913066726,99.9661157279646
PRI,62.3853211009174,62.3853211009174,71.5596330275229,45.8715596330275,32.1100917431193,15.5963302752294,14.6788990825688,3.6697247706422,3.6697247706422
PRK,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
PRT,58.4339069902972,53.0097361554458,57.4523839984944,30.8812922678512,30.8988629740008,25.1831978916168,27.458494054092,14.7184724365163,16.0083566266812
PRY,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.9351773847129,99.0583082497181
PSE,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
QAT,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
ROU,100.0,100.0,100.0,99.5810082721765,99.4074647223711,98.5241348887509,99.3790947507232,97.9070690943822,98.0174648814994
RUS,95.8159780871097,96.2900289047848,95.8222326516751,95.3232607072576,93.4509623369194,93.3205911928879,91.8274018970421,91.7079917953348,91.6093290043281
RWA,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
SAU,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
SDN,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
SEN,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
SGP,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
SLB,100.0,100.0,100.0,100.0,99.9999999997321,99.9999999994761,99.9999999997437,99.9999999959868,99.9175631944289
SLE,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
SLV,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
SOM,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
SRB,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
SSD,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
STP,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
SUR,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
SVK,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
SVN,100.0,100.0,100.0,99.8362522126221,99.8361029904907,99.7933924534698,99.7937147060447,99.4741254084,99.4910252834569
SWE,3.99581018561098,4.32618337118563,5.8845442967924,3.59530858494528,3.47508180805878,3.67645214477458,3.55514624121341,3.59570267696731,3.63648738190616
SWZ,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
SYC,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
SYR,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
TCD,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
TGO,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
THA,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
TJK,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
TKM,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
TLS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
TON,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8064169673664,99.8125919313455
TTO,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
TUN,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
TUR,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
TZA,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
UGA,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
UKR,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
URY,77.4844165887647,85.458456172196,93.2619073538502,60.5084303300629,55.3899443443635,28.7357806063166,26.4441570195712,22.3952430687433,22.3857446597034
USA,44.220561764174,38.2130323583238,46.6861985255353,28.6580810105166,20.8405573376878,11.7312972136243,8.46530650743068,3.33443559203764,3.34317037021352
UZB,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
VCT,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
VEN,99.9999999999773,99.9999999999791,99.9999999999793,99.9999999999763,99.9999134541389,99.9977498211784,99.9950831613335,99.9330785885339,99.9336624316864
VIR,100.0,100.0,100.0,100.0,100.0,50.0,50.0,40.0,40.0
VNM,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
VUT,100.0,100.0,100.0,100.0,100.0,99.9999999978196,99.9999999989334,99.9999999885188,99.9999999872286
WSM,100.0,100.0,100.0,100.0,100.0,100.0,99.9999999994243,99.999999997713,99.9999999982957
YEM,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
ZAF,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
ZMB,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
ZWE,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
