country_code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
ABW,10.7,9.6,11.0,9.5,10.4,10.5,10.7,10.3,9.0,8.4,8.5,7.3,7.0,6.9,6.3,6.0,5.7,6.8,6.4,6.1,5.8
AFG,,,,17.97,18.135,14.9175,15.0,15.6122222222222,15.1458333333333,15.0,15.0791666666667,15.0,15.0,15.0,14.8366666666667,,,,,,
AGO,96.115,82.3341666666667,67.7181307369684,19.5108144527911,17.6988356005955,12.533605759663,15.682074235437,22.5435720221269,18.7572405365757,16.6564013212232,15.8086382955866,16.3822709411366,16.8818623998822,15.7805039391116,15.8061003813255,20.6770040277157,19.295367205655,19.6558949254322,19.4031546297083,20.1172113762759,16.9208615225951
ALB,14.2708333333333,11.7615218344487,13.075,12.9399428618515,14.0996227871662,13.0196427128802,12.6609351537225,12.8223298853561,12.4320985987679,10.8803465425902,9.8266043443155,7.9725,7.8775,6.73416666666667,6.22,5.9325,6.27583333333333,6.12083333333333,6.02166666666667,6.50666666666667,6.35166666666667
ARG,,,,,,,,10.5575,14.0875,14.0608333333333,17.1491666666667,24.0091666666667,24.9158333333333,31.2325,26.5808333333333,48.5166666666667,67.2541666666667,29.3875,35.5583333333333,52.3991666666667,95.8941666666667
ARM,20.8290544327249,18.6332851199601,17.9842728930413,16.5251037109246,17.5156853679268,17.0494827336028,18.7644705946022,19.2004283143122,17.7544737854169,17.2300682381835,15.9949873679769,16.4086652627089,17.5903303177529,17.3567061146333,14.4060016758329,12.793041927804,12.1419889531682,11.6198425058429,11.7619087610202,11.7194139566373,12.3852390680976
ATG,12.8219814495275,11.9643907528209,11.3939380792616,10.8905898841823,10.4385350357948,10.4291009360419,10.0653700920516,10.9993475073677,10.9144525231277,10.1571966422671,9.95235329417181,10.0718377079627,9.83508333333333,9.575,9.31,8.976532,8.61132908333333,7.68383775,7.39227225,7.31490375,6.71453383333333
AUS,6.6125,7.05,7.25833333333333,7.6125,8.19583333333333,8.90833333333333,6.02083333333333,7.27916666666667,7.7375,6.975,6.17916666666667,5.95,5.575,5.42083333333333,5.2455,5.26083333333333,5.101,,,,
AZE,15.4566666666667,15.72,17.0283333333333,17.8633333333333,19.1308333333333,19.7625,20.0291666666667,20.7,18.9883333333333,18.3458333333333,18.21,17.8575,17.5341666666667,16.3752267159245,16.5425,17.4483333333333,17.2812151745262,17.1782012225111,16.4259638117337,14.5897924973182,13.9648868370787
BDI,18.2308333333333,18.2541666666667,18.445,17.0725,16.8433333333333,16.5208333333333,14.0758333333333,12.42,13.2325,14.32,15.1475,15.6683333333333,15.3291666666667,14.2383333333333,14.7966666666667,14.7891666666667,14.5333333333333,12.195,12.8583333333333,11.7725,11.23
BEN,,,8.04416666666667,4.73666666666667,4.75166666666667,4.98416666666667,4.9775,5.11333333333333,5.25591666666667,5.03916666666667,5.2875,5.33833333333333,5.15416666666667,5.295,6.93416666666667,6.76333333333333,6.68833333333333,6.5375,6.25,,
BFA,,,8.86833333333333,4.73666666666667,4.75166666666667,4.98416666666667,4.9775,5.11333333333333,5.25591666666667,5.03916666666667,5.2875,5.33833333333333,5.15416666666667,5.295,6.51166666666667,6.76333333333333,6.68833333333333,6.5375,6.25,,
BGD,12.0425,10.3991666666667,10.615,11.6641666666667,12.635,12.8891666666667,13.3266666666667,12.2191666666667,13.3216666666667,13.9441666666667,13.5933333333333,12.945,11.7091666666667,10.4091666666667,9.54,9.65083333333333,9.55583333333333,8.295,7.32416666666667,7.12109342742786,7.57
BGR,8.54336666666667,8.871325,8.66098333333333,8.892525,9.99776666666667,10.861425,11.335,11.1443666666667,10.6294583333333,9.71420833333333,9.04340833333333,8.26264166666667,7.44886666666667,6.39301666666667,5.43955833333333,4.963225,4.54920833333333,4.33663333333333,4.11618333333333,3.74595833333333,4.43805833333333
BHR,8.29520560747664,7.90431909212283,7.82185358255452,7.97523943035158,8.26634267912772,8.2234606141522,7.94142857142857,7.2475,6.79083333333333,6.035,5.935,5.86833333333333,5.16083333333333,,,,,,,,
BHS,6.0,6.0,5.54166666666667,5.5,5.5,5.5,5.5,5.5,5.0625,4.75,4.75,4.75,4.75,4.75,4.25,4.25,4.25,4.25,4.25,4.25,4.25
BIH,10.87,10.2816666666667,9.6125,8.01416666666667,7.1725,6.97833333333333,7.9325,7.88833333333333,7.43166666666667,7.32891666666667,7.03604811133436,6.64150863945302,5.78888799043185,5.23816683778765,4.37958143265647,3.79028136918822,3.28722715810128,3.07187413211574,3.20129279505403,3.36081655916726,4.11153155413122
BLR,23.975,16.9083333333333,11.3583333333333,8.84166666666667,8.575,8.55,11.675,9.21666666666667,13.575,19.4916666666667,19.1333333333333,18.7416666666667,18.0833333333333,14.4,9.65871241633364,8.69583333333333,9.02333333333333,9.0325,10.1175,12.7158333333333,9.9623073222544
BLZ,14.345,13.9416666666667,14.255,14.2091666666667,14.3333333333333,14.1408333333333,14.0816666666667,13.8833333333333,13.3633333333333,12.4408333333333,11.5691666666667,10.8217831837388,10.320279926803,9.84091010965423,9.4625,9.115,9.06666666666667,8.73416666666667,8.43833333333333,8.52349151589079,8.4375
BOL,17.6632890518186,14.4698833333333,16.6150416666667,11.8912833333333,12.8608083333333,13.8733333333333,12.359625,9.90992714868378,10.915392341297,11.1349478606743,11.0513992821176,9.69422821628935,8.07325379670779,7.95202606117997,8.10989203240817,8.03724252665112,8.39953170954602,7.59222372184479,8.01711817014333,7.76498872156729,8.64390131615292
