country_code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
AFG,7.26428043501214,5.49989453701751,5.83906954664135,6.08546557636508,5.93975840059081,5.77856313957168,4.84228294123853,5.00039560091779,5.39100619807464,5.46499973624519,5.51833289369559,5.74254814033237,5.71089422316012,6.4811395410182,5.99050382484833,5.1223362273086,6.00631412786109,6.50692976274372,6.50692976274372
ALB,,,,,17.426273458445,9.99153259949196,16.8151169566303,17.0232248397569,17.0108243130724,17.0398734704071,17.2879642887223,12.7566444404704,13.4548241505578,14.3014301430143,14.5621022566149,14.9904478481468,15.2470187393526,15.6148787487506,16.5444897168956
ARE,,,,,,,,19.3729288809585,18.3011583011583,12.768781523759,20.9277807063785,21.5686274509804,21.6300940438871,21.8342886920271,21.8342886920271,21.9148657498363,23.6577868852459,23.5556695741406,23.9962304772047
ARG,,,,,,,,,,,,,,,,1.19957474480252,,,
ARM,,,,8.76224094739239,8.82470460642731,8.90667886550778,8.9217202084407,8.94524495677233,9.10429303339026,9.17409387997623,9.16221033868093,9.1985482239543,9.22645673048249,9.23187022900763,9.22975956088539,9.23508018839802,9.2546213476446,9.28520286396181,9.30786591991975
AUS,0.541069397042093,0.60824601297524,0.586256490261561,0.62203458570933,0.482734642800212,0.475483446702698,0.458287031856284,0.489143719511547,0.495555650924844,0.553121350845829,0.639634187344496,0.630650360688312,0.61734636719053,0.626674683743819,0.603490239002574,0.640298694604271,0.539344565310351,0.427517391609866,0.535047686640863
AUT,1.1784155855859,,1.40016802016242,,1.55471538108194,,,0.952792170408751,,,1.91908408187307,,,1.43062052228884,,,,,
AZE,29.9289109493964,30.0321773328566,30.0508552935737,30.0357443229605,30.0557132345212,30.0523472155065,29.5251508208438,29.4767978518083,29.4545683309917,29.5262462512845,29.6511384125121,29.7230433779902,30.001257914378,29.8114393463231,29.9298796441654,29.9884925201381,30.0144360524719,30.6458023890714,30.7346358197716
BEL,0.136474644447637,,0.245842371655821,,0.417001975272514,,,,,,0.42648709315376,,,,,,,,
BEN,,,,,0.474626865671642,,,,,0.458666666666667,,,,,0.435443037974684,,1.34177215189873,,
BGD,,51.346133218921,51.1223284287402,52.6185344827586,,,,,,,57.9111877559819,57.9613733905579,57.7470999253782,57.6849728019031,57.8057655158853,57.717262368473,78.7783630470016,79.3614020950846,78.9034564958284
BGR,1.48328952309425,,1.02564102564103,,1.42689601250977,,,1.78147268408551,,,1.97597597597598,,,1.85022903804023,,,,,
BLR,1.26864010683285,1.27274757173161,1.27388535031847,1.23911587407904,,0.594370303913872,0.526492662708637,0.337154416722859,0.344788732394366,0.34106412005457,0.339792451097438,0.344391748512854,0.352219449044809,0.355104480410656,0.356722392276901,0.358452620371466,0.361273399308454,0.365897838425311,0.349889894788353
BOL,,,,,,,,,,,,,,,0.788924341080608,,,,
BRA,,,,1.94539442937572,,,,,,,,,,,2.91413407542935,,,,
BRN,0.769230769230769,0.769230769230769,0.769230769230769,0.0,0.806451612903226,,,,,,,,,,,,,,
