country_code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
DJI,,,50.40943,57.27453,58.19891,66.48595,66.13632,,66.1663,65.07262,65.75152,66.47236,60.90226,60.39127,65.53597,68.53382,79.01084
DMA,86.26667,84.30233,97.7813,104.36242,110.85409,106.16822,115.06849,120.9776,117.91045,124.61874,107.26872,122.46696,122.73731,114.73214,,,
DNK,,98.48902,97.25429,97.49565,98.62369,100.6097,100.62463,99.66134,102.84777,103.62941,101.26053,98.06092,98.20433,96.70122,97.75549,,
DOM,,112.48429,112.88634,110.18141,133.62944,115.70037,115.64341,117.45966,103.95872,104.73557,101.55242,108.67248,115.69217,111.69574,107.63433,106.5707,
DZA,97.60741,99.50586,99.63474,98.14474,102.47335,107.25741,107.3908,116.09212,113.20019,115.47437,114.68129,112.63183,108.98785,106.43325,102.63635,102.23707,
ECU,129.37897,126.32207,123.66727,127.73653,129.70158,,,,,,,,,,102.20051,102.77287,
EGY,93.33761,93.7294,98.82432,98.89444,99.49051,,101.16359,100.94548,102.15718,100.45896,102.12858,103.13719,,102.23186,104.96672,101.17963,
ERI,116.48274,115.30501,116.2517,103.06193,87.45711,82.67227,83.40272,79.55745,100.87597,97.16691,84.6262,,73.60173,69.26956,69.1329,77.84778,
ESP,99.87372,102.54696,102.09065,104.63169,106.05685,104.07422,103.01598,102.93946,104.88286,102.49794,101.33187,98.25993,99.31234,93.93346,93.06605,,
EST,94.49747,98.56524,101.0397,99.57335,105.77575,108.46141,103.76273,100.14198,94.85283,97.74513,98.78644,96.67112,95.8194,98.22854,94.67077,,
ETH,88.16249,103.21248,139.81049,119.27021,136.14726,163.56165,139.7374,140.58716,160.50389,150.82145,,159.07255,153.55911,,,,
FIN,97.90318,96.94519,96.92238,96.63301,99.46502,101.26118,99.47359,99.28567,99.87019,102.30435,99.95983,101.03289,99.48302,98.67027,98.72194,,
FJI,,112.71604,,107.18492,,102.25784,102.24325,,103.92521,103.53801,105.97899,,104.23765,113.15649,,,
FSM,,,,,,,,,,,,106.57785,96.28406,,,,
GAB,99.03152,,,,,,,,,,,,,,,,
