country_code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
GIN,21.01302,10.9979,8.96356,9.04994,9.50865,15.89663,16.10908,17.64227,14.489,14.42671,14.30039,13.8951,,12.00731,,,
GMB,5.79395,5.27202,6.66055,5.28943,5.53626,5.31793,,3.06964,2.87389,2.53949,3.33084,3.60282,5.02861,4.82866,,,
GNB,,,,,,,,14.22023,,,,,,,,,
GNQ,,,25.58984,,,21.71111,21.27617,18.97431,18.14444,17.04044,,,17.43976,,,,
GRC,0.0,0.0,0.49929,0.53605,0.57248,,,0.60849,0.68991,0.62424,0.66877,0.63107,0.69281,0.5713,0.71388,,
GRD,2.05247,2.05435,3.00028,,1.74836,1.96464,2.13904,2.41851,,,0.27504,,,,2.05265,1.60327,
GTM,,12.52383,11.60376,11.14363,11.1586,11.33457,9.9209,11.08326,10.14405,11.08295,9.47854,8.25112,8.62043,5.3786,8.19403,7.76429,
GUY,1.14981,,0.75346,0.98329,1.20339,0.62378,0.74618,0.4256,,,,,,,,,
HKG,0.69655,0.67189,0.71425,0.73308,0.73882,0.74186,0.71105,0.65761,0.61397,0.60458,0.52007,0.51177,0.48348,0.41943,0.41026,0.36839,
HND,7.67788,7.48022,8.10025,6.45408,7.05639,4.53371,3.62785,0.65648,3.85557,3.91696,3.41902,1.34691,,0.94096,1.57925,,
HRV,0.31913,,0.2165,0.24808,0.23803,0.27015,0.1723,0.23925,0.20188,0.22496,0.16527,0.17679,0.13161,0.11853,0.10195,,
HUN,1.95082,1.74714,1.67184,1.54874,1.57318,1.41737,1.574,1.53492,1.45196,1.51797,1.44382,1.40202,1.37916,1.39517,1.28759,,
IDN,3.76843,2.89004,3.19399,2.86538,2.65043,2.19344,2.71614,2.71795,2.91999,2.71602,1.8094,2.03958,1.14939,1.22026,0.96458,0.9885,
IND,3.60952,,,,3.48472,3.51304,,,4.95487,2.59609,2.12174,1.29181,0.73716,0.5095,0.55693,0.58136,
IRL,0.93959,0.87333,0.72061,0.68007,0.64467,0.62608,0.58026,0.58905,0.57949,,0.46041,0.37124,0.38458,0.29861,0.39963,,
IRN,2.85666,1.88951,1.84109,1.93927,2.23944,1.73889,1.30956,1.30748,1.2496,1.17741,0.90543,1.01407,1.10472,1.0969,1.12965,,
IRQ,,6.52624,,,14.35219,,,,,,,,,,,,
ISL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
ISR,0.99852,0.86096,0.81357,0.79249,0.72739,0.82748,0.82717,0.78721,0.86775,0.81381,1.01755,0.88588,0.63093,0.63673,0.47044,,
ITA,0.2283,0.22526,0.16527,0.15703,0.17884,0.19918,0.23078,0.21443,0.24256,0.21713,0.16116,0.28817,0.28856,0.29556,0.27518,,
JAM,,2.2688,2.26851,,2.49913,2.63534,3.02524,2.57398,2.60419,2.59658,2.6709,2.81266,2.51761,2.54487,2.36472,2.36049,
JOR,0.44531,1.06232,0.98633,1.13821,1.09381,0.60019,,,0.55623,0.54082,0.48763,0.43573,,1.24987,1.19272,1.07954,
JPN,,,,,,,,,,,,,0.0,,,,
KAZ,0.08297,0.07573,0.06586,0.06734,0.05599,0.05488,0.05364,0.04079,0.03636,0.03209,0.03646,0.03127,0.01665,0.03565,0.02574,0.03295,0.02863
KEN,,5.64296,5.6272,,,,,,,,,4.74198,3.18067,2.69137,,,
KGZ,0.08694,0.0611,0.0534,0.08463,0.07291,0.07176,0.05992,0.05616,0.05508,0.04458,0.03426,0.02263,0.04039,0.03012,0.02005,0.01357,
KHM,9.25658,9.40222,12.4054,11.39325,10.36674,10.13108,8.95221,7.75135,6.30041,5.05685,4.32386,4.36591,4.2816,5.17727,5.00606,4.97518,
KIR,,,,,,,,,,,,1.66167,,2.08234,,,
KNA,,,,,1.01573,0.93023,1.86946,1.19741,1.77436,0.76283,0.82143,1.27226,1.32304,1.07887,,,
KOR,0.0,0.00927,0.00184,0.00172,0.00115,0.0012,0.00174,0.00089,0.00173,0.00148,0.00404,0.00274,0.00198,0.00394,0.00285,,
KWT,2.26372,2.16322,1.69147,,0.71111,,,0.58337,0.66299,0.54256,0.51188,,,0.59924,0.43426,0.45439,
LAO,18.36875,18.49668,17.86871,16.96307,15.74935,15.61991,14.51703,12.77486,11.31835,9.57738,8.08266,6.09274,5.18039,4.21177,3.44878,3.37168,
LBN,7.89481,8.74863,8.37355,7.81942,7.65916,7.23429,7.29214,6.72947,7.71217,6.80311,6.63844,6.8562,6.2447,6.11769,5.67622,4.88798,
LBR,,,,6.88496,,6.8953,5.78375,,6.87671,,,6.49346,4.61415,,7.23619,,
LCA,1.9357,2.10252,2.55784,1.72384,1.99701,1.63376,1.6468,2.14421,1.63723,1.80322,1.90875,1.6599,,2.2011,2.85388,2.20924,
LIE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.46639,3.125,2.89079,4.46137,,
LKA,0.6808,,0.74237,0.82297,0.64532,0.65594,0.73678,0.62507,0.60391,0.70393,0.70166,0.86471,0.87663,0.78329,0.96104,,
LSO,18.79018,15.60258,16.98657,17.56734,17.6435,17.83669,16.72769,16.53308,15.16255,13.7427,11.48943,7.52778,7.1643,7.52215,,,
LTU,0.43891,0.43556,0.46078,0.46832,0.52378,0.51052,0.43009,0.38038,0.38718,0.39186,0.33598,0.40192,0.34052,0.36606,0.3724,,
LUX,,3.76832,3.85877,3.59824,3.31377,3.60624,,0.0,0.0,0.0,3.04394,3.26926,3.55283,3.47646,3.28559,,
LVA,1.28854,1.60484,1.90726,1.78004,1.8254,1.89988,1.52379,1.56976,1.772,1.12635,0.74333,0.57007,0.49801,0.56566,0.47558,,
MAC,5.07335,4.149,4.05807,4.19132,4.0202,4.43748,4.60425,4.33629,4.19784,3.11054,2.76342,2.03097,1.50771,1.6264,1.34789,1.29343,
MAR,11.45634,10.96631,10.38652,10.238,9.74099,9.59502,9.19899,8.71159,6.46986,5.65873,7.20045,7.52406,7.08507,7.31127,7.83206,7.59632,
MCO,,,,,,,0.0,,,,0.91116,2.76817,,0.3988,0.6006,2.73279,0.40568
MDA,0.42617,0.38755,0.1725,0.10598,0.10403,0.07232,0.05844,0.0,0.0,,,,0.0,0.0,0.0,0.0,
MDG,28.29237,28.97878,17.73791,19.03914,18.41943,18.71493,19.60832,18.80421,18.28459,19.3297,20.83811,19.70944,19.85455,20.15296,,24.84218,
MDV,,,4.46742,3.73875,,3.20632,3.27464,3.49057,3.38398,2.83206,2.79815,2.41084,1.67598,0.3405,0.07236,,
MEX,4.11779,3.81576,3.62212,3.2735,2.93781,2.76593,2.76389,2.61749,2.39424,2.20823,1.55245,0.61409,0.57845,0.63314,0.63149,,
MHL,,,,,,,,,,,,,,3.11936,,,
MKD,0.1292,0.12946,0.15414,0.10078,0.07395,0.01077,0.16565,0.15671,,0.0,0.0,0.0,0.0,,0.0,,
MLI,19.99475,19.34808,18.87937,17.28764,17.28768,14.42319,13.65629,12.87734,12.8773,19.01927,,19.81923,19.23409,20.31612,19.37059,,
MLT,2.09754,1.64887,2.16978,1.98534,1.76062,1.70881,1.43247,0.85023,0.22025,0.40077,0.17348,0.5438,0.27532,0.09763,0.38588,,
MMR,0.69674,0.55204,0.48155,0.41514,0.46878,0.44458,0.35158,0.33581,,,,,,,,,
MNE,,,,,,,,,0.04802,0.05404,,,0.31849,0.60382,0.47172,0.31199,
MNG,0.60223,0.56029,0.41015,0.30578,0.45664,0.15336,0.09422,0.06856,0.08388,0.09107,0.05432,0.05036,0.06418,0.31312,0.11259,0.0489,
MOZ,,20.53865,10.17222,5.07094,5.67605,5.26102,6.74114,7.14406,7.35649,7.2081,6.5143,6.02888,5.80001,9.12792,8.90576,8.16305,
MRT,,,10.25895,10.27247,3.36526,,2.66121,3.54874,,3.78159,3.4884,3.62245,3.11727,,2.37013,1.7824,
MUS,3.70828,4.02045,4.20331,3.60972,3.03397,3.33625,3.01342,2.84107,2.90025,3.03475,1.33752,0.84964,0.72405,0.62932,0.50415,0.00673,
MWI,,17.58755,19.74474,20.4052,20.26657,19.63621,18.40917,18.72177,19.33559,19.48796,18.50706,19.30096,,,,,
NAM,11.63543,13.07642,12.89642,14.1236,,14.36669,13.5086,13.15734,,12.40609,12.44439,,,,,12.84377,
NER,7.50451,5.46733,5.53433,5.01485,5.06428,6.3384,5.13726,4.35362,3.81738,3.53599,4.27254,3.94711,3.18584,2.5723,,,
NIC,9.22035,9.2203,8.55155,8.20718,7.59225,9.41166,,6.58852,,,,,,,,,
NPL,21.80562,21.80564,23.33529,20.36155,19.72982,16.73359,14.41228,13.99274,11.82852,11.82193,10.9507,10.09643,9.86025,8.74518,7.56493,,7.33748
NRU,0.0,,0.0,0.0,0.0,,,,,0.0,,0.13316,,0.22805,,,
OMN,0.41641,,,,,,1.62797,,1.02499,1.13195,2.23193,1.28538,1.47535,1.3224,1.20895,0.0,
PAK,,,2.66861,1.94221,4.88753,3.93723,4.15658,4.05186,4.01651,3.14111,2.49314,2.19553,1.6504,2.25818,2.15033,1.81151,
PAN,,4.50434,4.59496,4.56973,4.39455,4.30286,4.27142,4.48837,4.61616,4.62685,4.02689,2.00977,,,2.54444,,
PER,7.38551,7.3831,8.68779,8.40347,7.50579,6.73749,6.46747,5.87922,5.14483,4.48301,4.48024,3.88772,2.89066,2.64842,2.43195,2.4651,
PHL,1.43661,1.48996,1.55488,1.87404,1.61606,1.54143,1.78133,,,,,0.85687,0.3692,0.38262,0.86709,,
PLW,,,,,,,,,,,2.22805,4.13885,,,,,
PNG,0.0,,,,,,,,,,,9.6775,,8.92463,,,
POL,,0.24789,0.27975,0.30592,0.31665,0.81515,0.6186,0.45136,0.54083,0.49935,0.58995,0.56938,0.53886,0.61148,0.85227,,
PRI,,,,,,,,,,,,,2.60386,,,,
PRY,5.97371,5.37734,4.07162,3.82512,3.23984,3.4833,3.87137,3.69971,3.57379,3.51845,,,,2.13416,,,
PSE,1.19021,0.15547,0.66156,,0.51012,0.45465,0.0,0.0,0.57675,0.65064,0.15433,0.15336,0.19021,0.04,0.07806,0.04058,
QAT,,,1.68755,1.02586,0.76135,0.57443,0.48811,,0.18361,,0.47017,1.3555,1.35187,1.51515,1.15448,,
ROU,2.22795,1.97114,1.82956,1.78365,1.0011,1.36974,1.39037,1.50065,1.36673,1.24678,,,0.71511,0.95662,1.06041,,
RUS,,,,,,,,,,,,0.38199,0.30604,0.27562,0.28716,,
RWA,16.35505,18.91453,,14.64702,,17.79997,14.45908,13.50789,13.23374,12.48248,12.15326,16.57453,18.14417,17.28603,14.61896,12.62865,
SAU,,,5.20658,,2.93347,3.14501,,,2.05102,1.36195,1.07047,0.8581,1.11033,1.17314,1.32568,1.13631,
SDN,,,,,,,,4.05245,,3.52748,3.08705,3.50829,3.38657,3.65632,2.32726,,
SEN,13.64568,12.80229,11.80566,10.47817,10.47822,7.58788,7.37863,6.20415,2.89868,3.36131,2.73578,2.76132,2.6384,3.66376,,3.50515,
SGP,,,,,0.28988,0.28114,0.36221,,,,,,,0.15521,0.13776,,
SLB,,,,,,,,,7.57958,7.58315,6.62205,6.53532,11.80128,8.17977,6.26244,5.26037,
SLE,,,,,10.1821,,,,16.06436,14.06299,13.7814,,13.27141,5.87673,6.18852,1.4941,
SLV,5.74276,,5.32527,6.30289,5.40179,5.01358,4.2499,4.61409,4.51544,4.88703,5.20997,4.64005,4.31401,3.62716,2.49374,2.96937,
SMR,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
SRB,,,,,0.51268,0.50467,0.53813,0.39645,0.29208,0.35588,0.33894,0.35226,0.53094,0.7107,0.60449,0.54218,
SSD,,,,,,,,,12.47919,,,,,,,,
STP,28.38161,23.84859,22.43823,,24.45908,22.76117,14.11372,11.8796,11.15955,9.7381,,9.00793,,11.73814,9.93899,,
SUR,,,18.07788,12.05569,13.47748,14.36568,14.46627,14.65015,13.2584,14.09155,13.33475,13.04086,14.06513,14.21169,14.10729,13.57196,
SVK,2.22995,2.38113,2.4178,2.4726,2.47432,2.679,2.94382,2.93559,2.70595,2.70028,2.64253,2.82424,3.03953,2.89435,3.13494,,
SVN,0.445,0.39465,0.36404,0.31916,0.31645,0.4411,0.39565,0.53359,0.52406,0.62946,0.5547,0.61137,0.52726,0.65587,0.63711,,
SWE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
SWZ,13.65732,13.64856,14.98305,13.98572,15.30591,,14.4272,12.94272,13.02692,13.11344,14.37016,13.25888,13.22673,11.67754,11.03557,,
SXM,,,,,,,,,,8.78567,,4.92257,,,,,
SYR,6.90627,6.56398,6.43269,5.40276,5.92871,6.34187,6.53845,6.47949,6.39074,6.4086,6.39785,,,,,,
TCA,,4.27112,2.6455,,,,0.99644,,,,,1.45929,4.64,,,1.89415,
TCD,24.45219,21.16522,23.50008,22.75577,22.75582,23.58837,23.58833,22.89323,22.19679,23.63549,24.90013,,24.63602,17.20166,,,
TGO,24.25903,24.09699,23.25563,23.87284,24.01207,23.03331,22.70305,22.25325,21.74193,20.03853,17.87532,11.13255,8.8036,7.88594,7.92176,7.43678,
THA,,,,,,,,,,,,,1.19841,1.02804,0.91979,0.81376,
TJK,,,,,,,0.30828,0.27746,0.09497,0.22303,,0.05681,0.03545,0.04383,0.07441,,
TLS,,,,,,11.81354,16.84099,14.94674,16.24638,15.20943,15.7039,15.43027,13.24113,14.09642,12.91345,11.17579,
TON,,,4.49355,4.38432,,,,,,2.47833,2.55541,,,,,,
