country_code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
AFG,0.171718565536697,0.171718565536697,0.171718565536697,0.177851371448722,0.183984177360747,0.187050580316759,0.188583781794766,0.190116983272772,0.190116983272772,0.190116983272772,0.191650184750778,0.213115005442865,0.222314214310903,0.277509467519127,0.323505511859313,0.331171519249345,0.340370728117382,0.340370728117382,0.340370728117382,0.340370728117382
AGO,0.160423518087752,0.160423518087752,0.160423518087752,0.160423518087752,0.160423518087752,0.160423518087752,0.188497633753108,0.188497633753108,0.188497633753108,0.204539985561883,0.23261410122724,0.240635277131627,0.240635277131627,0.248656453036015,0.252667040988209,0.254271276169086,0.254271276169086,0.254271276169086,0.254271276169086,0.254271276169086
ALB,4.41605839416058,4.41605839416058,4.41605839416058,4.41605839416058,4.37956204379562,3.17518248175182,3.17518248175182,2.55474452554745,2.7007299270073,2.80656934306569,2.89051094890511,2.93430656934307,2.95620437956204,3.03649635036496,3.07299270072993,3.08956204379562,3.13868613138686,3.21003649635036,3.19817518248175,3.21897810218978
AND,,,,,,,,,,,,,,,,0.0202127659574468,0.0191489361702128,0.0178723404255319,0.0182978723404255,0.0182978723404255
ARE,2.67530273162489,2.68938327231766,2.66122219093213,2.64714165023937,2.64714165023937,2.64714165023937,0.535060546324979,0.5871585468882,0.611095466065897,0.557589411433399,0.589974655026753,0.54210081667136,0.544916924809913,0.55336524922557,0.55336524922557,0.554773303294847,0.571669952126162,0.571669952126162,0.580849056603774,0.580849056603774
ARG,0.365404923465939,0.365404923465939,0.365404923465939,0.365404923465939,0.365404923465939,0.365404923465939,0.365404923465939,0.365404923465939,0.365404923465939,0.365404923465939,0.365404923465939,0.365404923465939,0.365404923465939,0.365404923465939,0.365404923465939,0.390252458261623,0.390252458261623,0.390252458261623,0.390252458261623,0.390252458261623
ARM,1.36986301369863,1.75623463294696,1.75623463294696,1.7913593256059,1.89673340358272,1.89673340358272,1.86160871092378,1.93537056550755,1.87565858798736,1.99157007376185,2.02669476642079,2.01264488935722,2.0231822971549,2.03723217421848,2.04074464348437,2.07586933614331,2.10748155953635,2.10748155953635,2.11801896733404,2.14963119072708
ASM,7.85,7.95,8.05,8.15,8.25,8.35,8.45,8.55,8.65,8.75,8.85,8.95,9.05,9.15,9.25,9.35,9.45,9.55,9.65,9.65
ATG,2.27272727272727,2.27272727272727,2.27272727272727,2.27272727272727,2.27272727272727,2.27272727272727,2.27272727272727,2.27272727272727,2.27272727272727,2.27272727272727,2.27272727272727,2.27272727272727,2.27272727272727,2.27272727272727,2.27272727272727,2.27272727272727,2.27272727272727,2.27272727272727,2.27272727272727,2.27272727272727
AUS,0.0436067323587988,0.0438670710594483,0.0442575791104227,0.0438670710594483,0.0527185868815329,0.0494513361883811,0.048084558009971,0.0489762180596957,0.0498678781094204,0.0462882209754891,0.0507920804967262,0.0451297137575986,0.0398708720044778,0.0417315607603724,0.0418615656225543,0.0431616142443727,0.0451116871771004,0.0457617114880097,0.0500518719400106,0.0500518719400106
