country_code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
ETH,6.3257,7.0934,7.8611,8.1053727273,8.3499909091,8.5944363636,8.8381909091,9.0824636364,9.3267363636,9.5710090909,9.8152818182,10.0595545455,10.3038272727,10.55,10.5481,10.5481,10.5481,10.5481,10.5481
FIN,4.7539535714,5.3566357143,5.9593178571,6.562,6.1358,5.7096,5.2834,4.8572,4.431,4.0048,3.5786,3.1524,2.7262,2.3,2.3,2.8,3.0,3.0,3.0
FJI,0.08362,0.08426,0.0849,0.0849,0.0849,0.0849,0.0849,0.0849,0.0849,0.0849,0.0849,0.0849,0.0849,0.0849,0.0849,0.0849,0.0849,0.0849,0.0849
FRA,32.7186666667,33.0833333333,33.448,32.22,30.992,28.66,28.4703,28.578,30.146,28.063,27.157,27.297,28.116,26.436,26.946,26.92292431,26.21208613,24.67155198,24.67155198
GAB,0.13158,0.13534,0.1391,0.1391,0.1391,0.1391,0.1391,0.1391,0.1391,0.1391,0.1391,0.1391,0.1391,0.1391,0.1391,0.1391,0.1391,0.1391,0.1391
GBR,12.7203272727,12.7991181818,12.8779090909,12.9567,8.513,8.347,8.281,8.264,7.685,8.017,7.651,7.285,8.16,8.419,8.419,8.419,8.419,8.419,8.419
GEO,1.8540133333,1.8335066667,1.813,1.8163333333,1.8196666667,1.823,1.79364375,1.7642875,1.73493125,1.705575,1.67621875,1.6468625,1.61750625,1.58815,1.37453,1.29112,1.57214,1.65372,1.60898
GHA,1.063375,1.0905,1.117625,1.14475,1.171875,1.199,1.226125,1.25325,1.283375,1.3155,1.337625,1.36095,1.438475,1.4486,1.4486,1.4486,1.4486,1.4486,1.4486
GIN,0.5655,0.56975,0.574,0.5983076923,0.6226153846,0.6469230769,0.6712307692,0.6955384615,0.7198461538,0.7441538462,0.7684615385,0.7927692308,0.8170769231,0.8413846154,0.8656923077,0.89,0.89,0.89,0.89
GMB,0.09716,0.09938,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016,0.1016
