country_code,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
LIE,,,15.0,7.0,12.0,20.0,24.0,30.0,29.0,29.0,34.0,127.0,163.0,313.0,58.0,536.0,505.0
LKA,,,4321.0,4062.0,6110.0,7662.0,6975.0,5788.0,6674.0,7583.0,8060.0,9474.0,10510.0,,,18105.0,17447.0
LSO,875.0,1042.0,1397.0,1501.0,1720.0,1575.0,1795.0,2032.0,1933.0,2572.0,2301.0,2443.0,3725.0,2872.0,1981.0,,
LTU,5307.0,6578.0,5432.0,5399.0,6522.0,7799.0,10976.0,8057.0,8481.0,6184.0,6352.0,6578.0,6072.0,5909.0,5305.0,5875.0,5334.0
LUX,,,,3567.0,4397.0,1919.0,5127.0,5937.0,6777.0,6642.0,6207.0,6636.0,7309.0,8452.0,7965.0,10101.0,8506.0
LVA,11375.0,12080.0,9083.0,7264.0,12033.0,16948.0,15805.0,15421.0,14071.0,12619.0,10379.0,9416.0,9939.0,9637.0,8261.0,8532.0,7929.0
MAR,17880.0,25057.0,26905.0,27491.0,28100.0,30371.0,33140.0,33473.0,35012.0,36086.0,39253.0,40245.0,45680.0,50193.0,54728.0,72010.0,63229.0
MDA,5220.0,6060.0,5715.0,4184.0,4126.0,4510.0,4442.0,1710.0,4917.0,4762.0,4605.0,5271.0,4849.0,5001.0,4816.0,5820.0,5437.0
MDG,,,,,,,,,1557.0,1429.0,1424.0,1749.0,1737.0,2032.0,1602.0,1769.0,1929.0
MDV,910.0,1015.0,1073.0,893.0,755.0,823.0,765.0,720.0,1063.0,1184.0,1252.0,1262.0,1092.0,1285.0,1153.0,1380.0,1627.0
MEX,22116.0,26337.0,27226.0,38581.0,45321.0,44786.0,31028.0,42562.0,43617.0,46174.0,45256.0,82948.0,83903.0,84320.0,68114.0,69881.0,75242.0
MHL,,,,,,,,,,,,,,,,,5.0
MKD,8000.0,10000.0,9742.0,8084.0,6719.0,6016.0,5387.0,5448.0,5220.0,5784.0,5681.0,5433.0,5273.0,5678.0,5261.0,6454.0,6478.0
MLI,,,,312.0,864.0,532.0,1501.0,1772.0,1709.0,1558.0,2382.0,1330.0,3151.0,4033.0,2741.0,,
MLT,2380.0,2663.0,2740.0,2582.0,3005.0,3325.0,3936.0,4477.0,5014.0,5372.0,5125.0,5276.0,5756.0,4172.0,3396.0,3261.0,2756.0
MMR,530.0,538.0,704.0,757.0,1186.0,1944.0,3078.0,4076.0,4521.0,4765.0,6663.0,7558.0,14051.0,,,,
MNE,3051.0,4276.0,3399.0,2334.0,2370.0,2356.0,2491.0,2900.0,3080.0,3013.0,2818.0,3182.0,4694.0,4131.0,3270.0,,
MNG,13199.0,12335.0,10568.0,8111.0,9447.0,11446.0,11271.0,12803.0,12931.0,11027.0,9994.0,12323.0,11544.0,12120.0,11605.0,13860.0,15488.0
MOZ,,,,,,,,,2595.0,3168.0,3607.0,3554.0,3300.0,4699.0,3925.0,,
MRT,,,,,,,,,,,994.0,1122.0,959.0,,,,
MUS,7435.0,8888.0,9012.0,6631.0,7442.0,7239.0,6818.0,6353.0,7091.0,7845.0,8788.0,8757.0,8285.0,7588.0,6312.0,6974.0,8584.0
MWI,420.0,628.0,797.0,619.0,,,,,,,,,,,,,
MYS,38271.0,43299.0,41631.0,41447.0,44136.0,45452.0,45402.0,47719.0,51516.0,48555.0,46639.0,52100.0,51732.0,50946.0,47840.0,49048.0,51887.0
NAM,674.0,711.0,981.0,877.0,747.0,829.0,1053.0,1044.0,1112.0,1226.0,1409.0,1140.0,2850.0,1155.0,852.0,1028.0,1153.0
NER,,,,,,,,,,,762.0,759.0,931.0,,,,
NGA,34531.0,46240.0,64017.0,65089.0,65074.0,72396.0,81144.0,74391.0,71941.0,70441.0,75380.0,78540.0,86309.0,90748.0,97988.0,129980.0,136961.0
NLD,,,,,,,,,,,31509.0,31981.0,33084.0,33284.0,34777.0,,39055.0
NOR,34849.0,20395.0,17379.0,12845.0,13956.0,16250.0,25615.0,26297.0,25888.0,26709.0,27920.0,29892.0,29963.0,30264.0,33130.0,37380.0,32439.0
NPL,5596.0,7178.0,8510.0,9893.0,9750.0,10000.0,10456.0,9359.0,11971.0,12446.0,17222.0,19268.0,24088.0,18085.0,25859.0,,
NZL,67859.0,70375.0,53431.0,48332.0,45129.0,42271.0,43904.0,45446.0,48949.0,52379.0,58183.0,57963.0,56417.0,53122.0,58399.0,64791.0,54348.0
OMN,2516.0,3815.0,4345.0,3646.0,3811.0,5116.0,5091.0,4481.0,3538.0,6716.0,7666.0,5807.0,5425.0,6503.0,5804.0,,
PAK,3973.0,3181.0,3246.0,2271.0,2717.0,3174.0,3733.0,3660.0,4409.0,5083.0,6437.0,9350.0,12560.0,15956.0,19817.0,25433.0,26901.0
PAN,,,,,,,,30203.0,29488.0,26608.0,19734.0,15568.0,13204.0,14069.0,10136.0,14734.0,13048.0
PER,37617.0,47372.0,55466.0,55652.0,60311.0,71426.0,75400.0,74911.0,74626.0,79606.0,75911.0,79593.0,80029.0,88799.0,83431.0,105014.0,104701.0
PHL,13325.0,12285.0,13470.0,11435.0,11714.0,17495.0,18515.0,20231.0,21066.0,21453.0,22412.0,24379.0,20092.0,21835.0,15161.0,15396.0,25421.0
PNG,,,,,,,,,,,,,3881.0,3866.0,4109.0,,
POL,13338.0,14248.0,13184.0,14780.0,18669.0,20070.0,25313.0,30371.0,30709.0,40805.0,44141.0,39416.0,37281.0,40617.0,42135.0,53979.0,53717.0
PRI,,,,,,,,,,4811.0,5564.0,5793.0,8477.0,10352.0,11218.0,,
PRT,31849.0,34720.0,31324.0,28381.0,28501.0,31896.0,27803.0,32081.0,31860.0,34120.0,33651.0,37571.0,43114.0,46880.0,36076.0,39896.0,46119.0
PRY,,,,,,,,355.0,486.0,653.0,242.0,412.0,568.0,473.0,240.0,1453.0,3072.0
QAT,3697.0,4190.0,4365.0,4033.0,5068.0,6067.0,5784.0,5986.0,7196.0,5619.0,11535.0,14082.0,14824.0,,,,
ROU,92979.0,102745.0,100646.0,56690.0,51859.0,65842.0,61542.0,60292.0,56381.0,64417.0,73889.0,98405.0,94244.0,94869.0,78419.0,103019.0,113931.0
RUS,419318.0,403914.0,415693.0,257170.0,258327.0,157281.0,397952.0,398782.0,427388.0,456046.0,433464.0,390299.0,317475.0,281834.0,214895.0,221776.0,240458.0
RWA,247.0,314.0,430.0,1310.0,3641.0,6039.0,8511.0,9291.0,9998.0,9887.0,10099.0,10005.0,10547.0,12552.0,16105.0,,
SAU,3421.0,4332.0,5264.0,5502.0,6221.0,7351.0,9111.0,9864.0,10972.0,11933.0,11589.0,12396.0,13817.0,17077.0,15897.0,22382.0,23297.0
SEN,2256.0,5520.0,3897.0,4965.0,3779.0,3839.0,3890.0,4158.0,2596.0,4282.0,6965.0,7520.0,8465.0,8340.0,8833.0,12657.0,12455.0
SGP,19575.0,23850.0,23544.0,24234.0,27483.0,29781.0,31531.0,34766.0,38306.0,34076.0,35020.0,37172.0,43050.0,43762.0,42402.0,45351.0,46617.0
SLB,36.0,47.0,45.0,38.0,85.0,97.0,109.0,115.0,137.0,187.0,199.0,333.0,444.0,,,,
SLE,333.0,375.0,555.0,688.0,905.0,831.0,1069.0,1046.0,682.0,986.0,1082.0,1233.0,1980.0,,,,
SLV,1873.0,2030.0,1828.0,1772.0,1858.0,1781.0,1856.0,1989.0,2082.0,2158.0,2218.0,2149.0,2361.0,2617.0,1771.0,,
SOM,,,,,,,,,,,1500.0,1300.0,800.0,900.0,800.0,2450.0,2700.0
SRB,11000.0,11286.0,10875.0,9697.0,9219.0,8246.0,8476.0,8530.0,8053.0,7904.0,8263.0,8639.0,8667.0,9008.0,9003.0,9478.0,11110.0
SSD,333.0,1176.0,3221.0,2505.0,937.0,4459.0,4430.0,3627.0,1961.0,759.0,1765.0,,,,,,
STP,,,,,,,,292.0,316.0,315.0,360.0,298.0,266.0,264.0,268.0,,
SUR,114.0,109.0,169.0,142.0,214.0,400.0,583.0,592.0,495.0,412.0,523.0,860.0,890.0,946.0,892.0,,1147.0
SVK,13499.0,16004.0,17603.0,15805.0,17519.0,19003.0,19950.0,26749.0,12884.0,12445.0,18072.0,19813.0,19723.0,20566.0,18969.0,19255.0,20035.0
SVN,3892.0,4957.0,6091.0,5837.0,5441.0,5754.0,6177.0,6107.0,6243.0,5478.0,4239.0,4512.0,4118.0,3911.0,3565.0,3593.0,3720.0
SWE,23894.0,27994.0,27554.0,24350.0,34709.0,43964.0,39262.0,39137.0,42068.0,45568.0,49751.0,48543.0,45590.0,46377.0,57682.0,62778.0,60215.0
SWZ,2068.0,1642.0,1549.0,1613.0,1559.0,1454.0,1587.0,1946.0,2402.0,2380.0,2472.0,2213.0,2626.0,2871.0,2961.0,,
SYC,144.0,24.0,59.0,188.0,146.0,218.0,181.0,193.0,196.0,188.0,187.0,195.0,174.0,176.0,146.0,132.0,133.0
TCD,,,,,,,805.0,904.0,927.0,768.0,702.0,780.0,878.0,,,,
TGO,37.0,72.0,139.0,659.0,706.0,783.0,866.0,866.0,911.0,1242.0,1811.0,2032.0,3020.0,3653.0,4725.0,5384.0,5427.0
THA,46895.0,40749.0,42778.0,41242.0,50776.0,55403.0,63845.0,67301.0,59468.0,60147.0,64292.0,74517.0,72109.0,71485.0,63340.0,72958.0,76488.0
TJK,878.0,885.0,1080.0,1855.0,2178.0,1242.0,1272.0,5555.0,1514.0,1218.0,984.0,793.0,831.0,,,,
TLS,,,409.0,1170.0,4445.0,2212.0,1686.0,2571.0,2911.0,2058.0,1932.0,1978.0,1574.0,1623.0,1190.0,1340.0,1911.0
TON,107.0,144.0,103.0,105.0,139.0,116.0,115.0,112.0,65.0,71.0,49.0,27.0,32.0,42.0,45.0,31.0,31.0
TTO,3421.0,3520.0,3470.0,2693.0,3372.0,3825.0,3446.0,4334.0,4682.0,5165.0,4341.0,3877.0,4115.0,4511.0,4344.0,,
TUN,6368.0,8997.0,8297.0,9138.0,11556.0,11540.0,12308.0,12323.0,12367.0,11850.0,12176.0,11781.0,12977.0,12368.0,12263.0,14130.0,13615.0
TUR,53757.0,56900.0,51060.0,46449.0,54018.0,57358.0,42403.0,52509.0,60829.0,67782.0,64882.0,74936.0,86210.0,85413.0,101482.0,110909.0,142220.0
TUV,4.0,6.0,4.0,2.0,6.0,6.0,3.0,3.0,8.0,11.0,12.0,4.0,7.0,6.0,4.0,12.0,7.0
TZA,3745.0,4234.0,5099.0,5020.0,6800.0,7606.0,8126.0,8662.0,8768.0,8890.0,8326.0,6504.0,5276.0,,,,
UGA,7104.0,7479.0,8376.0,9486.0,10490.0,14661.0,16686.0,15409.0,16757.0,18387.0,18050.0,17423.0,18862.0,,,,
UKR,30934.0,38141.0,31385.0,21567.0,31450.0,34468.0,29619.0,35203.0,33406.0,38088.0,48138.0,51349.0,,,,,
URY,3895.0,4039.0,3326.0,3300.0,5054.0,5875.0,6999.0,3895.0,4039.0,3326.0,3895.0,4039.0,3326.0,3300.0,5054.0,5875.0,6999.0
UZB,8994.0,9677.0,9753.0,13780.0,15097.0,16622.0,13261.0,17346.0,17469.0,18955.0,21893.0,26186.0,35801.0,60814.0,61677.0,,
VCT,159.0,210.0,167.0,131.0,139.0,134.0,127.0,133.0,125.0,119.0,118.0,175.0,414.0,284.0,323.0,,
VNM,,,,,,54756.0,51382.0,56370.0,56928.0,73817.0,87346.0,102447.0,106931.0,111338.0,111477.0,94243.0,122487.0
VUT,53.0,72.0,66.0,23.0,87.0,74.0,70.0,54.0,88.0,83.0,130.0,168.0,258.0,,,,
WSM,44.0,37.0,56.0,84.0,94.0,100.0,88.0,95.0,117.0,129.0,110.0,138.0,126.0,125.0,82.0,53.0,86.0
ZAF,272275.0,295746.0,299314.0,263804.0,210741.0,178811.0,243917.0,253801.0,252827.0,357851.0,375547.0,397940.0,401054.0,417453.0,490487.0,472324.0,434024.0
ZMB,3714.0,5540.0,6026.0,5172.0,6355.0,7774.0,8849.0,9404.0,9400.0,9137.0,8875.0,9400.0,10240.0,9606.0,10736.0,13990.0,17300.0
ZWE,,,,,,8541.0,9491.0,9782.0,9465.0,9055.0,8124.0,9518.0,16810.0,25028.0,20273.0,,
