country_code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
BLZ,7.67534854040686,7.67791803151743,6.40108220997538,5.73308734567358,5.7294173009729,4.59379138215098,5.49690095698887,4.8171073989482,3.89777986492111,3.80468704408127,3.87561796706108,4.43430811203548,4.22789220693259,4.85946954503044,4.87183260421219,4.32865446033624,3.7732946139599,2.44395041330559
BMU,,,,20.1405750798722,19.8599866269083,20.856971471298,19.8679615949954,20.8358951925493,18.1388873184872,18.1771563633717,16.8854338072745,19.3193714359993,19.8577343043417,19.3869296551245,18.0496791000126,15.2017768765209,15.3789257507704,12.3014948067272
BOL,9.61861073254106,9.95300658326634,8.97175787695801,10.4139683913561,9.29905623512297,6.59384591573656,7.52551985243775,6.8393145928309,4.67124673989568,5.06103933199244,5.96708153140151,7.37696710824892,7.13016952313114,8.89819816355349,8.4764424845446,8.14273304652224,9.29140480956828,4.03104184020518
BRA,4.42154622702898,4.58585121290992,5.93453779003952,6.14902509012634,6.51526439742355,5.91786465583502,7.31106198961992,7.53430873272061,7.97229384733788,8.34076963529072,8.77548737220184,9.16639125306454,8.08375628578538,8.1496488281825,9.76315724124417,8.27766376051682,7.90992082494146,2.8565400129506
BRB,9.75274730087938,9.2999422729201,7.81550217154281,7.86890241159175,7.85371275920994,6.2955533310719,6.47731855733735,6.73159429594812,5.10542868303674,4.52899037188328,4.23894442955151,4.9745662093293,5.30509685021012,4.42315437058263,,,,
BRN,20.4649471769888,15.8290426904885,14.8299091150939,14.5616350647183,12.9963350214828,10.774184535387,12.8342476130074,,,8.74839524427551,8.0299103964361,10.5213471618864,9.42544679809781,11.5967151814284,11.6652894638074,10.2962198251364,,
BTN,,,,,,8.48964402420732,4.98411603201887,4.59773868219375,4.4459322737555,5.71256318463416,6.08628166834268,3.80914861460051,3.65545423639396,4.20267085502313,5.10155120881141,6.32768836063165,5.44837169242111,4.20706807865559
BWA,8.66544737554415,7.74975347440448,8.21586511796807,8.32263483444139,5.96657384937126,4.00528208386597,4.27145098948211,4.49961896623278,3.82716352097015,3.74403643318378,2.85264585129314,3.07577996593038,3.16827161971355,3.42833589750069,4.03238616169335,3.78002169818619,3.82937333515601,1.21525421705534
CAN,5.52716458248518,5.71925520601101,5.90536053070774,6.06690040020077,6.60258110944785,6.66757986949725,7.32840564644527,7.44257363063498,7.25592432657076,,,,,,,,,
CHE,5.94166753336569,5.89268334957422,5.54077105048643,5.38635712239703,5.09926054590089,4.61584220393992,4.79875412576312,4.31967225751771,4.13854867439977,4.68605640081691,4.58617090036573,5.21900411578118,5.309579464071,5.09829824857839,5.38236357566571,5.17652603326159,5.1032434788953,2.41279560435243
CHL,4.80313644590958,4.25095661321369,2.89351080804157,2.73514763307883,2.58756422608557,1.96798891767853,2.99297413281847,2.5426801598374,2.41049318660301,2.64220318666466,2.75457548740044,3.22282007740762,3.46484764593387,3.90999796387354,4.05810190554865,3.59093985531259,3.81664247847725,1.0567336649427
CHN,4.07553165362389,3.85837919915505,,,,,,,,,,,,,,,,
CIV,,,7.44798769356133,7.66946626744505,7.05293465053936,6.27055755543068,6.05637553102191,5.27539658019629,6.11813577266397,4.6717574262003,4.83012319386609,5.13405416063306,4.93351129502644,4.58036778178687,4.75992847176845,4.7409257889564,5.45004598513617,2.48812416722662
CMR,7.89699744458261,9.91993174077796,11.0387897334001,11.1860304593158,7.7750929103523,6.97087681124598,7.60575912731533,4.15512448656358,7.56243674648386,8.18688510948096,8.98782250503613,8.5744931025643,9.52573351652689,11.5593754655358,11.6211888962897,10.863748398997,10.8305607243546,9.66383499313774
COD,,,1.39910871592911,2.44904408279349,1.58550066911037,1.43902825934235,1.78832710128434,1.40118820760004,2.52437498340971,0.981031889318889,1.26830322874188,1.79244389754466,0.994810414350185,0.421402454813347,0.520567173320126,0.646996731516002,,
COG,6.89866884649169,8.84930336416071,,,2.39196042383653,3.61052667869088,7.94433143511293,4.27269636970259,4.09672309342672,4.42251959233605,5.00290839324609,4.75393270342321,5.8581629832301,6.26798792148121,,,,
COL,8.04862865722848,7.6707630767041,7.62755605350579,7.04566480003786,6.48444819929603,6.09599676113846,7.07503841790778,6.58350914138186,5.74071255292757,6.31720340706607,6.39400333112529,6.81466643542655,7.40786560651078,8.69975634076867,8.8424961849426,8.60451441043297,8.64183808616209,3.07042593032713
COM,7.7886663905999,7.85126916874272,13.7969023012677,15.1470384028775,14.7700523729578,12.1314123960281,11.7827299379372,12.2243097529549,12.1672639211248,11.2859233184114,,11.9298098103496,12.7204020485862,14.1792524561738,13.7569470634361,13.4964642778282,14.9974513278476,12.5142743473972
CPV,16.4788212043264,14.724304431966,12.7736242220185,13.1909900219335,11.908687495029,12.0950925057563,13.5078664067858,12.393434203766,10.3336680199921,11.2673391768797,10.9616228884927,9.31209676024566,12.0358673585534,7.89620069524184,8.47759460588624,8.42098102111758,8.31613591433328,5.85521757610806
CRI,6.58799217570644,6.64299505066189,6.47550804128426,6.15596980058368,6.72623307872768,5.1839559299197,4.68134843838751,4.86474694041684,4.0580812161243,3.92243503477703,3.86063472756409,3.78650066392884,5.23785030584605,5.87625523339127,6.9523909303104,5.82626062356799,6.5639824274372,3.97928130200666
CUW,,,,,,,,,10.9814062025193,11.4134715507125,13.4979227964341,14.2225587619028,17.1735466793673,18.5275560274049,18.3740432474079,16.4653597260555,17.6307597248461,7.43150932704208
CYM,,,,,,,,,,,,,,9.6201197141031,12.0827359985443,11.2797132131815,10.902090419455,
CYP,11.0376925127199,11.5256708290141,11.779437817332,11.1149862699395,13.259533034911,11.1944178829273,12.3696049404755,8.74141531091098,8.6436620239223,9.22654828879193,8.76941703735637,8.91864383271834,10.8579836733758,10.818848036826,8.06162667266936,8.35491022199959,8.15327432567213,4.24890263957762
CZE,4.46130478833437,3.93088689776816,3.19370697333108,2.94741484154955,3.19475708649991,3.47135422495232,3.80575346592117,3.32779335077998,3.16774005196931,3.07730574036252,3.15609885546974,3.26858323036984,3.43493584313408,3.53621788344253,3.5240939502361,3.43587917678243,3.51989048539688,2.26926004813102
DEU,10.3665541383149,9.69359551579559,9.4168122035702,8.29270600785183,8.03027339810537,7.861396929083,8.68099409890679,7.60308707592461,7.07969581838878,7.27754420145955,7.48643057683232,7.27535630472389,7.05656467015174,7.16816309041427,7.29270384150053,6.9466567477384,6.94337169149415,
DJI,3.24338273490666,4.13476360614874,3.98775606489159,3.52952508308067,2.44415426926587,2.20282402520552,3.02611261383981,4.1579517701034,4.96746305891384,4.08588934111735,,,,,,,,
DMA,,,,,,,,,,,,11.5223113397534,10.4136639115777,10.0175141744852,8.63852518976249,6.53187236231179,7.13549283582224,2.97732356467387
DNK,8.01381798787432,7.35812584664074,6.18173544859804,5.66278259854429,5.67683013558998,5.39081558380043,6.53150610693787,6.47031739127306,6.02695682495191,6.03522869449373,6.07758250845221,6.20343842464535,5.99236075057429,6.1590919240421,6.03414586767873,5.69267197024336,,
DOM,6.46050068880338,6.80719678724623,5.77760189948556,4.44312397393008,4.12597030233805,3.4204739799658,4.4310393032339,3.71964444244665,3.41078977852143,3.34759700753937,3.46791286805077,3.54198262106714,3.99890440975075,4.24687743762098,4.46740458051546,4.17178117639253,4.32194405936557,2.18698742482231
DZA,,,2.67857142857155,1.63268525456474,1.51187763119594,1.24928401290692,1.17097157739247,1.41377204171107,1.00189762457127,0.958605973497109,0.808631766179065,0.952784991230104,1.20397720165126,0.923644158656214,1.05186985792517,0.901999674934225,1.23481841612494,0.642311585385712
ECU,6.25719175724689,5.97846068004344,5.43400070000416,5.13493544475594,4.6930942477189,3.77536623583918,4.77297106427725,3.81255397596955,3.45579894647886,3.40581502021694,3.34389759772463,3.28065078217441,4.15984853585057,7.45106431657612,6.35484345602454,5.79172287903565,6.37324447930609,2.68190630317412
EGY,7.45076898038896,5.73279881702972,5.62833745553701,5.3165387261514,5.37463196062328,5.04293186240383,5.46226837363327,4.50367677766604,4.19510240122774,4.41419285822258,4.99190212749021,4.711065462998,5.35187551148975,6.37029402032755,3.44468636835502,3.79545671908511,4.70926197074634,3.55672549474079
EST,6.20940939373458,5.79922267393686,5.3501386382342,5.63262459482781,5.00622635038663,5.45825961480216,,,,,5.98554615682483,6.4328960812571,6.92076077462722,7.31984100548004,7.14761177482547,7.48137356346664,8.30279589050054,3.05325174631396
ETH,2.41962832856274,1.58313884497581,,,,,1.53712664646205,,,,,,,2.30536939482055,1.88240185588797,3.07443235111137,3.43783517919298,1.87831191148186
FIN,5.79783979225056,5.46713759350843,4.98588532264381,4.84673867623693,4.80386337900039,4.72116027675574,6.071736932003,5.70482111151639,5.50169473168622,5.6004853096741,6.02259750148265,6.11659910863645,6.85825126917869,7.13858455463955,7.02404497165413,6.59925997533484,6.41396841349414,1.9986815345836
FJI,6.06937222650432,6.74367319859391,6.96574804872727,5.40169195445781,5.06213273844673,4.14397898999251,6.31503052768253,5.0823107816622,4.70354957562876,4.31534914487971,3.61219869430723,3.48486148721148,4.69956146089797,4.76747303595571,5.0508801639066,5.17293303590566,5.42716095897172,3.89422232370299
FRA,7.7576842956418,6.70575815056405,6.51296096710792,5.96922168331699,6.06124084481424,5.79481591812685,6.45927823172673,6.20228010144535,6.30515922300879,6.00998947983093,5.99287545534444,6.50709356740921,6.12652810278942,6.27624607704618,6.3611247320917,6.3457880935388,6.6275541210039,3.92679281907539
FSM,,,,,,,10.8303820542236,11.652862879514,10.6625174993632,11.3604778065492,11.1842587343276,12.539792219967,,,,,,
GAB,12.7409095966253,12.7886072474489,14.4600098264631,,11.3745425782354,12.9553418305858,11.261394841666,11.3742169993768,10.5880322279665,7.29257152911924,5.98467237517403,8.16842643930928,6.85248546722255,,,,,
GEO,9.31362831853635,7.92958161451122,7.25392817087007,5.87258192682995,4.71162747209115,4.51098512121476,5.92596879012017,5.38121882188801,4.80734539701618,5.15370776665279,5.79811440881169,5.61968493135116,7.03561456289998,8.31716679921349,9.12796296054006,8.91481277731131,10.0699549645799,3.25622941491456
GHA,5.19879582318206,5.01945892246177,7.12947788853624,6.9390021067542,8.10754041385592,6.92313378591206,8.62651032178339,6.33378167698719,5.26041576350757,4.43654544222282,4.36482407031039,4.92022196430799,6.76331279736098,7.64980670523068,7.14648301275112,5.72337659827687,5.12853698141934,3.85408715995404
GIN,3.89426983449509,3.0094538360159,3.69808089065359,3.26430522049984,6.34605850272682,1.6570923552806,2.01322979580098,0.888666722208337,1.84050459613417,1.32982966581858,2.11370695287307,0.98718979379942,1.40989558077311,0.317231610353247,2.41512855195779,9.84064259865217,9.7104233698294,17.028562172008
GMB,4.97801448098908,2.42422128370397,2.59749620996389,2.52931813138101,3.50835337156063,3.29781173251061,3.47173298357014,4.33949403253782,4.33832591132751,3.25436187377736,2.85558536781647,12.3737299999484,1.35336074913093,1.93226082862321,1.51611195210827,1.50349613176459,1.56116249874128,0.752554888272723
GNB,20.9830269532629,17.5348715473197,12.7993535561529,10.6827394258193,17.235430676922,16.2339274384302,8.99024196046924,9.86187320335524,11.3557641089572,9.63543691750064,,,,,,16.248037170293,17.7019534449713,
GRC,4.93596500997453,4.69291835394752,4.57146766368705,3.71205867154604,3.38728971190123,3.31368559070361,4.89860504779309,4.24173783889384,4.48022893443701,4.34184168377563,4.73101503924793,4.87588816063615,5.53684356196903,5.50154873451999,4.60696749784223,4.55695193033917,5.06177767754508,2.09034955889305
GRD,,,,,,,,,,,,7.22524902978042,8.18280601069974,7.89493209623626,6.51469356734509,6.49401788674038,7.08914349057536,2.20293094077266
GTM,5.10829872410437,4.84064555166496,4.79292233123418,5.15228745830974,5.07876566010171,5.48292918681219,6.13341204485566,5.8758114258595,5.19600671337249,5.17900541785992,5.41493445158445,5.33717139684702,5.45865735896658,5.65743290235651,5.39729068381948,5.21962029231186,5.24003904637393,1.79582144705198
GUY,4.30169199885288,,,,,,,,,,,,,,,,,
HKG,5.0055229594553,4.93364758554168,4.43403624554107,4.17030929672397,4.04470258041041,4.0056118966425,4.26587573785226,3.80630040578378,3.662287591464,3.56020284694964,3.48173749185653,3.54739850218583,3.85157187101355,4.07283270577509,3.95990371867227,3.88507395387148,,
HND,6.96327342146963,6.33547749083659,5.94696838923451,6.79482858141685,3.97355109094045,4.07506165380678,5.30132751070569,5.2217335283458,4.54924170749947,5.34574295406998,5.02300181235344,4.29766132779072,4.39694697126923,4.86515425879634,4.76351503479038,4.62441726502438,5.53914945009677,2.31391004169079
HRV,4.39318569948236,4.65093657989413,3.80845706220229,3.28010727318646,3.6716509828522,3.53966946341047,4.33864033103325,3.80280605518446,3.62155873687709,4.13759127022162,3.74048780779434,3.43155807299511,3.37209896087291,3.97690226086533,5.13830654635478,5.56367646553492,5.6959711703352,2.81999074124789
HTI,14.2555699052216,13.1920207486152,9.39078623548206,11.1600889071518,13.8816079179685,13.4208248654517,15.2270597456888,10.0528973400301,10.3305792252348,11.2743897405669,9.40897824642289,9.99304478536687,11.2002898679417,11.7852991195458,10.0495262393406,11.0565798248745,11.4652098915271,
HUN,5.1373029739162,3.68542808047912,3.65822344281759,2.678268308186,2.84147582414511,3.04872051287404,3.4745438103762,2.86718486824647,2.66718492097892,2.38719374948095,2.35347790792365,2.36114597894219,2.45656374979216,2.72601265251219,2.67642039268779,2.53388667300048,2.57787012080669,1.10182024962178
IDN,7.77395158077713,6.7716819036373,5.49448527301521,6.22959408811467,6.4901347310596,6.46479255202819,6.63395025532849,5.79821066629227,4.57890937821969,4.25334974017272,4.86580597053704,5.08444732073981,5.90384690498763,6.22465661949089,5.98822379714594,6.0239143754343,7.07486623870463,1.23849081520894
IND,4.71712717344383,4.41517745086257,4.55134404497141,3.88207127300767,3.83448577011697,3.1840992241237,,,,2.43262481221497,2.47747857892658,3.15995119003195,3.59559187581085,4.06429747250986,3.89165109332806,4.0111352655606,4.61593252634138,3.19998995400312
IRL,,,4.44634170544845,4.55015595440006,4.79998149447242,5.40120522025561,4.76317505788526,4.23646524524754,3.73974454635698,3.01011070572479,2.83400307072857,2.50882353669401,1.94809927563083,1.84830387201024,1.81461754010238,1.98304311885289,1.58697128551337,0.450447527385954
IRQ,,,2.40260262791847,2.17377828288046,3.28088569952672,2.17767468272378,2.78462594559831,3.54936800059333,3.63042680217169,3.72442707184062,6.77429885656561,8.91047414213918,13.6417691369743,17.3338628469153,16.7023015453705,13.8107461846825,15.1143084425691,7.60417464084309
ISL,12.8765199219874,13.2852017940324,13.9833745992281,13.1860910253816,14.6883360629245,,,,,,,,,,,,,
ISR,7.50491379794463,6.92883895131086,7.12076270822563,6.84097369752553,6.64265717085708,5.85927362465731,7.04885009758741,6.07988367337665,5.23577082062168,5.3970984129858,6.16508550482059,6.8678459937565,8.8352241293667,9.08557706140788,9.18295700413821,9.14787645460406,9.49400924269992,2.24491101895221
ITA,6.57849652716087,5.68111516128699,5.81896943082816,5.19666370387736,5.33183124433899,,,,,,,,6.24780620661465,6.32499803559072,6.43596193285507,6.21764318685841,6.66460255993348,2.6422280635021
JAM,5.47372509803865,6.04100322189606,4.85962426373811,4.43781328166883,4.00679915841227,3.14709534927662,4.0747015672457,3.64127862807794,2.72119090205125,5.35102561768061,5.21503882651857,6.13232549905539,6.24798829428254,6.61579238411342,6.29778614223906,6.4073783571217,6.1142107060327,4.92115231548935
JOR,7.21942967689806,6.21878958203742,5.5062248541158,7.22545418379441,6.52202260889112,5.92871376992843,7.30311093767985,9.51680899362232,6.00907179412581,5.47104692078515,4.98922049620679,5.00699008985648,5.56282503973137,6.26198433487748,6.49428625583144,6.51516269007142,7.14364956557371,2.21448860204979
JPN,8.1262418278265,8.96928963033486,7.97571173062786,5.65798585648349,5.18408488277176,4.46496866967171,5.38659020331249,4.96417893627827,4.09810383244222,4.03690289101094,3.37468610353503,2.8851972788041,2.87777012572835,3.36774222104776,3.07610645439463,3.02631599468822,3.19146748685631,0.840640298046893
KAZ,5.88442017768265,5.26798493299783,3.69221604367433,3.22377068504965,3.10291440990516,2.74554992871894,3.38194713602162,3.36420828003389,3.56761679698551,5.91617697846052,5.9636882123234,6.69807952105281,6.78608883737761,7.07853067843608,6.54774450496275,6.05925321046025,5.61128975014797,1.85154348239447
KGZ,3.96507560025173,6.48060116267963,6.7344814111806,6.30511773799879,6.6809387976996,9.64968533194341,7.66856320147591,7.36035360172413,8.06499088027136,8.24021200347667,7.60556101308906,8.80569552939544,11.0375159566688,12.2438272467437,8.31490585541971,7.69462460366731,9.15313732984512,4.56694303320836
KHM,1.93424966715234,2.11422911354286,3.00433589575777,3.15683370873508,3.63788854698551,3.01159504719211,2.79843988019707,1.72234787106599,3.60750969732907,3.7580727646875,3.76096468836104,3.7360672141412,4.12814893056884,4.60425356186633,5.03653374714765,4.93991455624464,4.55408729770224,0.922451012598246
KIR,,,,,,,,,,,,,,,12.5867979923398,,,
KNA,,,,,,,,,,,,10.0950852224462,9.86219760146525,9.18064588881305,10.3266735685345,9.61618339286534,9.98369538462418,4.18348891530058
KOR,5.18466168711694,5.05471796754457,5.41929748946017,5.59110590564065,5.61865713381562,4.13619851592881,4.1118328013888,4.05363322575254,3.35365673997367,3.45773114398976,3.77577640067967,4.06821513909619,5.22627272742568,5.87397576770757,5.80845370846327,5.85650680363374,5.816736346578,3.08454876495258
KWT,22.7336995822145,20.8417903066271,21.0239326830252,22.5979920591064,21.8189608621205,21.5437726997883,21.0682977653004,20.0994961443532,21.3384317919604,22.2172467465327,22.6855690311967,23.9977436869909,25.7102262113583,25.0083202056756,23.7705737348219,20.992662623811,26.5515754378734,15.2129196753516
LAO,1.01938392574708,1.07511460051223,1.08584801613141,1.36658053014857,1.26300316031047,3.37507315197626,5.69921316473426,9.25309564346519,9.00647298353307,16.2215424607214,22.078538546965,17.2054562516286,14.8360621511737,14.2631725802685,13.7093934964249,13.2865845614485,13.6868446048145,4.47051867844533
LBN,24.967663904469,21.7019922424527,21.1580494680142,21.3059734331359,18.2502649371827,14.8226380009223,16.7407935885124,16.1076165271347,14.3198266427963,14.0786170462953,14.0827962836898,15.6333603193341,16.7931426948456,16.9477990345439,17.786037595921,19.5078953098769,20.8529410133,11.173483480162
LBR,,2.73925796283964,2.84026013313403,2.38964592928317,2.74707918525198,2.71036287280888,2.9926665164425,,,,,,,,,,,
LBY,7.83221552802092,7.38625725519566,6.80322413665607,5.79737692453906,4.96912745073922,5.14950485530238,6.21836319970441,7.11715939308619,,8.14462697056089,6.1099221561111,3.49836830821549,5.05527128217045,7.03896103896104,13.2653196247337,10.8335809176181,,
LCA,,,,,,,,,,,,7.69129642515864,9.01914980461985,8.42774883820229,8.76959447573868,8.61827455895868,9.04353558642037,3.91864355572708
LKA,6.01261086564678,5.47888652336652,5.48404131112821,5.73089572351268,5.55268392776029,4.9515676777976,6.27754432714974,5.44074288481592,4.16107774609787,5.61011388309223,8.40617837034609,8.30537740605355,9.35388776808493,9.7902355265832,9.48379308731092,9.26581828380392,9.91776309490191,4.39486200973821
LSO,17.8992417424656,17.3745945240439,16.3647457215556,15.150990641351,14.6742367175399,12.8181354040393,12.0642557427219,11.5085392306261,11.3498935666205,9.31352987316022,9.37866532285306,8.16334228369129,8.91121245646529,13.1449130581135,13.5212683726828,14.3332784313725,14.4340718149484,13.9487639779289
LTU,5.18177047790446,5.07830192310283,,,,,,,,,,,,,,,,
LUX,7.92084650706597,7.28716046112546,6.54894852779629,5.59187428373788,5.38655689258342,5.50664464268704,6.50777188854344,5.44195272620564,4.91999631054816,3.88253701159269,3.69377478901327,3.4425452292122,2.5460340393,2.25189785538821,2.53659570102402,2.52071495770835,2.77150416114682,2.01945119384139
LVA,7.0078189152281,5.70800230447468,6.7472963125414,6.01285128871768,5.72061616847737,,,,,,,,,,,,,
MAC,9.85974150307774,9.18161270808154,7.51403957506091,6.77121630204669,6.36671688217275,7.04557801088305,9.43765305589532,9.61512759765486,8.8716956143626,8.11838183133215,7.81402232785154,7.64572734111152,7.96538549959338,9.36359433418886,9.82234057411963,10.5945132267728,11.5406527337899,5.82345148655526
MAR,6.00899154408846,5.14500008968015,4.86290513581999,4.66553099931046,4.52022787554326,4.40816722312755,4.90469457160769,5.07855159222507,4.92294988768602,4.45617594574163,4.22141802821922,4.55476439304312,5.22802387831421,5.12256917182939,5.72815313778767,5.39316668161603,5.73410607580343,3.25508292176637
MDA,7.35587472571315,6.92538538487188,6.68118186177028,7.65736046682551,7.13365016579587,6.68667080159959,8.28062414867362,7.08153027591828,6.27005429256181,6.98702284015421,7.1013417885758,7.52690186248248,8.25914979865532,7.45302807158477,7.07112246625865,6.85392379313043,7.24862480421903,5.11960962554195
MDG,4.90327200706821,6.8980709714106,7.62576640050424,7.15397600846307,5.52743828861749,5.55311542466822,5.75530303794705,6.33025089326719,7.54219369706788,5.98911061023088,6.16081183216379,7.89218843342857,6.83683843886274,8.41317457908899,7.10295415407371,6.40942809152886,6.80956059759793,2.60878289706641
MDV,11.2242090917379,10.3845251909363,10.8226135236003,10.1289521446815,9.29272943203779,10.1590541415603,14.3240151574992,14.8830331855589,10.0528918875647,9.64385204222487,10.5019359572184,9.83969906738142,11.1585193248544,10.8497584311844,10.5457709075746,10.0930514853597,10.566019598461,4.32935061146898
MEX,3.78500719803786,3.64324151989458,3.59986012416158,3.2967929307555,3.15883412102495,2.98623922740839,3.28905558412296,2.6900488860981,2.49092008954822,2.61358484455607,2.82285815056911,2.81858780865708,2.88160352613438,2.96768135272775,2.90041233521791,2.71220290175827,2.41475792173468,1.01049740774806
MHL,,,18.9135153644764,17.8822649139287,17.2712745418323,17.604323854093,15.5443433827309,13.3627112774535,13.4406906825406,13.6973800427399,12.1852567818741,13.1129665821551,16.5364150476187,15.8919047740387,15.3572684951523,17.9713920464466,,
MKD,3.2950361580012,2.97354973248296,3.04333557377683,2.91601457648849,2.82687522724294,2.78609990287217,2.92273264496354,2.39777419393303,2.29286251061477,2.34571688529088,2.52037934910508,2.5203324366946,2.89137347573536,2.88514772868894,2.97581964700313,3.05653899686033,3.14405275571274,1.74404281808964
MLI,6.37775558067051,7.68000517728093,7.25102234827478,9.10910261359796,7.65411822753809,6.04400755124495,6.76533386492891,4.45517853417688,4.434622168178,4.14822992484593,3.57898076439903,4.22254856722549,3.98924483220157,3.76619879923952,3.91914518870607,4.1933555181789,,
MLT,5.76780452774578,4.54034859021959,4.47205832443363,4.17549852549983,2.78474569415835,,,,,,,,,,,,,
