country_code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
ABW,,,,,,,1.355,2.745,,78.185,1.16,3.95,3.185,2.71,2.485,1.375,17.27,13.195,15.92,15.925
AFG,3.4785460627895,4.24377814738997,3.81478411274824,3.1908545034642,2.10126892481396,1.85168462920195,1.88786218401129,1.77785961760554,3.82700551918881,2.37785237483954,4.88271419396275,10.1661124694377,13.3244919510625,13.6801462026135,20.4525288998571,17.3522286374134,10.9725,8.71449482692553,5.20257248690765,5.05506194916337
AGO,1.78878787878788,4.50151515151515,2.26060606060606,3.66,3.305,8.25882352941177,5.47225,8.22928571428571,11.983829787234,8.87604893617021,9.36912074303406,9.0560878243513,7.69499317073171,6.63591172620161,9.7731576980568,7.1035523613963,6.65242401640873,7.84920454545455,5.60685464358831,13.2583063465476
ALB,99.3195674740484,101.307335640138,112.37531598513,85.8024657534247,88.4199653979239,77.309737704918,90.3783579638752,85.02392971246,97.4342765273312,93.0615570990147,88.1710905849943,88.3858024691358,107.831246951715,126.138481379977,99.8085947712418,66.5850762088899,94.4393278688525,101.428185456971,,38.4078414980772
ARE,755.625,767.619047619048,667.058823529412,834.387351778656,940.582959641256,798.643410852713,558.502204408818,617.858102766798,654.428603104213,645.125336927224,579.442666666667,385.535909090909,462.398866213152,407.877078651685,350.736404494382,326.530496453901,298.671943887776,351.989591836735,327.415109343936,327.415109343936
ARG,40.2407788602732,43.8564023853257,35.4391328022349,40.5634230309843,48.5216939886278,34.8441055889641,22.8523631007779,39.1580160565849,41.884276338783,34.6406749632157,36.2523450609652,35.3963305861558,26.4972213652484,40.273346096004,41.0757960331985,47.0587888336691,50.818808244008,55.2626571006597,62.1486728812043,63.3031674680588
ARM,22.9978021978022,31.6505494505495,22.6923076923077,127.843894899536,59.3231585932316,54.1525310834813,88.0004450378282,66.0548494983278,80.9579252003562,129.408117752007,132.067380633646,118.688491620112,145.599955227222,330.490367383513,202.554484304933,202.73631059246,60.3017535971223,64.8409009009009,46.3115330837581,42.4616131728141
ASM,70.3037974683544,77.1,63.3333333333333,64.3292682926829,64.5060240963855,86.5833333333333,68.9411764705882,67.1046511627907,53.9080459770115,41.1931818181818,38.6179775280899,29.0777777777778,38.2307692307692,34.195652173913,41.6666666666667,34.031914893617,43.6315789473684,38.6145833333333,,
ATG,27.25,7.5,6.0,4.5,0.5,3.5,13.25,3.0,3.25,9.8475,12.53,7.9525,5.265,18.2125,5.2625,3.4675,10.2725,8.735,8.3325,7.33
AUS,93.5350025817556,94.4830404381774,83.9322021059011,85.5981744262836,89.3276583783784,78.0951062969647,60.9279253986501,77.0385362470327,68.115209071491,69.4218181645774,72.8357216983549,79.6105264969353,79.4678591990531,89.0868100608843,89.3249817898023,85.8700936269129,84.4899865894744,102.938205847801,120.125220534144,106.568233807772
AUT,137.418751766266,137.51758138186,131.702759469834,130.270839384258,136.037063953488,167.18261504748,86.5805649056052,99.8064232292125,132.733156810827,115.413622610877,130.908486594283,130.875934009026,148.721417428126,137.795126776696,141.031310668653,133.150058395811,118.509049210504,137.971151679199,128.259148900241,97.4190761271641
AZE,7.64209953766658,11.9747921986201,13.3604600694444,13.3389453103785,10.6375404530744,20.9375335985378,13.4114194236926,9.95488562178228,15.5745876862704,19.0765025305778,19.9624526047889,31.7520373734752,50.9660938225732,44.2146073036518,36.6736691334447,60.6798989465656,73.1205772900763,73.3093364678789,22.3930588798468,24.7085042306038
BDI,0.304040404040404,1.11167512690355,3.54602510460251,3.20447284345048,1.82165605095541,2.06772486772487,1.86497890295359,3.62736842105263,5.635,6.20755598831548,10.5898956356736,12.0057076780759,9.02842960288809,15.2419118942731,18.3321428571429,24.0009335576114,19.9214144736842,19.4886886564763,19.0743622047244,39.7898660890129
BEL,339.421556886228,337.280952380952,332.397390272835,325.869358669834,335.088200238379,224.488151658768,282.014285714286,324.946043165468,317.806060606061,328.551681195517,321.361519607843,304.030599755202,305.477998794454,275.053991052508,269.735741626794,266.761258823529,265.8835441148,259.044504152384,265.70662169031,
